hiv_prev_2000_2010,hiv_prev_2010_2020,ng_prev_2005_2015,ct_prev_f2530,tv_prev_2005_2015,syph_detectable_f_2016,syph_detectable_m_2016,syph_seroprev_f_2016,syph_seroprev_m_2016,syph_anc_2000_2015,syph_prev_f_2016,syph_prev_f_2020_2025,seed,draw_idx,status,log_lik,weight
0.12834336806697472,0.10233082621957704,0.018654332026047812,0.1271186440677966,0.09994412805443163,0.08707653701380176,0.08925831202046036,0.298870765370138,0.270076726342711,0.19397290515536333,0.25395232120451694,0.2243759327801088,24000,24,ok,-495.74623931622466,8.14037871880262e-215
0.16471975399267214,0.1388340737192367,0.027487071390426263,0.11678832116788321,0.17235902123737415,0.07461538461538461,0.0685504971219257,0.2812820512820513,0.23181580324437467,0.1933456964148705,0.2417948717948718,0.15262837707521995,26000,26,ok,-390.11158426923043,6.126217265145058e-169
0.14249530772409907,0.11269060608988272,0.035523135108693864,0.011961722488038277,0.04284961659237617,0.09036768513723459,0.10279119699409554,0.2951838425686173,0.2820719269994632,0.1956041813179766,0.25556706369756604,0.22314217497626737,34000,34,ok,-553.2893849584792,8.317139512969725e-240
0.10721839986045827,0.07915874852097324,0.004636416782083442,0.1278648974668275,0.06061776293824846,0.0734955185659411,0.0678932365897901,0.2755441741357234,0.23477584866545737,0.18842363985920435,0.2322663252240717,0.20934872360169351,40000,40,ok,-378.79319698655377,5.043192386371367e-164
0.09319455702377127,0.06713317179394775,0.00036260754805652316,0.0,0.1479747408188617,0.006306760847628658,0.0070002592688618095,0.14682139253279516,0.11070780399274047,0.13860459626088148,0.11453077699293643,0.06049774421453404,45000,45,ok,-90.06994507626368,1.2405681803102726e-38
0.12665139786652724,0.09454711069541152,0.006583841987423105,0.18997668997668998,0.048039440783617327,0.0921949987370548,0.08951340098881083,0.2952765849962112,0.26177465521727816,0.1899954382338082,0.2505683253346805,0.2284888678657649,33000,33,ok,-491.112781110938,8.373941853534317e-213
0.1161661043503543,0.08577760489867363,0.011371143842613722,0.12274368231046931,0.13012629178452587,0.012413108242303872,0.011438739196746314,0.18570009930486595,0.13218098627351296,0.1718162475995844,0.14796425024826215,0.08214986785735383,38000,38,ok,-132.8322772466831,3.327941953886202e-57
0.15237313993710402,0.12533966744234634,0.020096498196000446,0.05388471177944862,0.14124225081190733,0.08607399794450155,0.09425045943817274,0.25077081192189105,0.2362824888422158,0.1509521107213173,0.2094039054470709,0.18356415809072563,44000,44,ok,-394.4512496931012,7.989132941814008e-171
0.07255281407792288,0.05452670158493542,0.01517800005656736,0.007159904534606206,0.13660071220593484,0.0015205271160669033,0.0007672634271099745,0.039026862645717184,0.022506393861892585,0.038424321255460525,0.02914343639128231,0.007455085291726536,48000,48,ok,-9.234600029112828,0.001584765230749799
0.10459569808611179,0.07967547558215426,0.039045319163085415,0.20484848484848484,0.10052884155490151,0.018177411536597188,0.01608649789029536,0.16335433834222007,0.13264767932489452,0.13577046240904125,0.13233155598642754,0.0781644421406095,49000,49,ok,-104.97087972021512,4.190124686497935e-45
