care,pn,bp,poc,disease,metric,year,value
moderate,high,high,True,tv,new_inf,2040,10440.0
moderate,high,low,True,tv,new_inf,2027,1664832.0
moderate,high,low,True,tv,new_inf,2028,1131348.0
moderate,high,low,True,tv,new_inf,2029,898188.0
moderate,high,low,True,tv,new_inf,2030,724536.0
moderate,high,low,True,tv,new_inf,2031,552972.0
moderate,high,low,True,tv,new_inf,2032,463188.0
moderate,high,low,True,tv,new_inf,2033,405768.0
moderate,high,low,True,tv,new_inf,2034,331470.0
moderate,high,low,True,tv,new_inf,2035,275442.0
moderate,high,low,True,tv,new_inf,2036,232464.0
moderate,high,low,True,tv,new_inf,2037,199578.0
moderate,high,low,True,tv,new_inf,2038,171912.0
moderate,high,low,True,tv,new_inf,2039,138504.0
moderate,high,low,True,tv,new_inf,2040,14094.0
moderate,high,moderate,True,tv,new_inf,2027,1598016.0
moderate,high,moderate,True,tv,new_inf,2028,1065054.0
moderate,high,moderate,True,tv,new_inf,2029,834156.0
moderate,high,moderate,True,tv,new_inf,2030,661896.0
moderate,high,moderate,True,tv,new_inf,2031,503730.0
moderate,high,moderate,True,tv,new_inf,2032,413424.0
moderate,high,moderate,True,tv,new_inf,2033,344520.0
moderate,high,moderate,True,tv,new_inf,2034,250734.0
moderate,high,moderate,True,tv,new_inf,2035,226722.0
moderate,high,moderate,True,tv,new_inf,2036,190530.0
moderate,high,moderate,True,tv,new_inf,2037,168606.0
moderate,high,moderate,True,tv,new_inf,2038,132066.0
moderate,high,moderate,True,tv,new_inf,2039,96222.0
moderate,high,moderate,True,tv,new_inf,2040,9048.0
moderate,high,none,True,tv,new_inf,2027,1754094.0
moderate,high,none,True,tv,new_inf,2028,1245492.0
moderate,high,none,True,tv,new_inf,2029,985536.0
moderate,high,none,True,tv,new_inf,2030,804054.0
moderate,high,none,True,tv,new_inf,2031,617178.0
moderate,high,none,True,tv,new_inf,2032,544794.0
moderate,high,none,True,tv,new_inf,2033,473628.0
moderate,high,none,True,tv,new_inf,2034,371490.0
moderate,high,none,True,tv,new_inf,2035,323988.0
moderate,high,none,True,tv,new_inf,2036,270396.0
moderate,high,none,True,tv,new_inf,2037,250038.0
moderate,high,none,True,tv,new_inf,2038,197490.0
moderate,high,none,True,tv,new_inf,2039,172260.0
moderate,high,none,True,tv,new_inf,2040,16182.0
moderate,low,high,True,tv,new_inf,2027,1654740.0
moderate,low,high,True,tv,new_inf,2028,1311786.0
moderate,low,high,True,tv,new_inf,2029,1251060.0
moderate,low,high,True,tv,new_inf,2030,1123518.0
moderate,low,high,True,tv,new_inf,2031,1010766.0
moderate,low,high,True,tv,new_inf,2032,939426.0
moderate,low,high,True,tv,new_inf,2033,840246.0
moderate,low,high,True,tv,new_inf,2034,808752.0
moderate,low,high,True,tv,new_inf,2035,813102.0
moderate,low,high,True,tv,new_inf,2036,761598.0
moderate,low,high,True,tv,new_inf,2037,728886.0
moderate,low,high,True,tv,new_inf,2038,698610.0
moderate,low,high,True,tv,new_inf,2039,706092.0
moderate,low,high,True,tv,new_inf,2040,64206.0
moderate,low,low,True,tv,new_inf,2027,1758966.0
moderate,low,low,True,tv,new_inf,2028,1474128.0
moderate,low,low,True,tv,new_inf,2029,1389390.0
moderate,low,low,True,tv,new_inf,2030,1280292.0
moderate,low,low,True,tv,new_inf,2031,1175370.0
moderate,low,low,True,tv,new_inf,2032,1117080.0
moderate,low,low,True,tv,new_inf,2033,1039998.0
moderate,low,low,True,tv,new_inf,2034,1019466.0
moderate,low,low,True,tv,new_inf,2035,1014072.0
moderate,low,low,True,tv,new_inf,2036,968484.0
moderate,low,low,True,tv,new_inf,2037,958566.0
moderate,low,low,True,tv,new_inf,2038,914544.0
moderate,low,low,True,tv,new_inf,2039,939426.0
moderate,low,low,True,tv,new_inf,2040,77604.0
moderate,low,moderate,True,tv,new_inf,2027,1700676.0
moderate,low,moderate,True,tv,new_inf,2028,1382778.0
moderate,low,moderate,True,tv,new_inf,2029,1306740.0
moderate,low,moderate,True,tv,new_inf,2030,1192770.0
moderate,low,moderate,True,tv,new_inf,2031,1070796.0
moderate,low,moderate,True,tv,new_inf,2032,990582.0
moderate,low,moderate,True,tv,new_inf,2033,902538.0
moderate,low,moderate,True,tv,new_inf,2034,885138.0
moderate,low,moderate,True,tv,new_inf,2035,911586.0
moderate,low,moderate,True,tv,new_inf,2036,838332.0
moderate,low,moderate,True,tv,new_inf,2037,841638.0
moderate,low,moderate,True,tv,new_inf,2038,802836.0
moderate,low,moderate,True,tv,new_inf,2039,797964.0
moderate,low,moderate,True,tv,new_inf,2040,69774.0
moderate,low,none,True,tv,new_inf,2027,1837788.0
moderate,low,none,True,tv,new_inf,2028,1594536.0
moderate,low,none,True,tv,new_inf,2029,1486656.0
moderate,low,none,True,tv,new_inf,2030,1364334.0
moderate,low,none,True,tv,new_inf,2031,1268460.0
moderate,low,none,True,tv,new_inf,2032,1221132.0
moderate,low,none,True,tv,new_inf,2033,1163886.0
moderate,low,none,True,tv,new_inf,2034,1134654.0
moderate,low,none,True,tv,new_inf,2035,1168062.0
moderate,low,none,True,tv,new_inf,2036,1155186.0
moderate,low,none,True,tv,new_inf,2037,1173804.0
moderate,low,none,True,tv,new_inf,2038,1200600.0
moderate,low,none,True,tv,new_inf,2039,1204776.0
moderate,low,none,True,tv,new_inf,2040,104748.0
moderate,moderate,high,True,tv,new_inf,2027,1607586.0
moderate,moderate,high,True,tv,new_inf,2028,1190334.0
moderate,moderate,high,True,tv,new_inf,2029,1037562.0
moderate,moderate,high,True,tv,new_inf,2030,882702.0
moderate,moderate,high,True,tv,new_inf,2031,695304.0
moderate,moderate,high,True,tv,new_inf,2032,598038.0
moderate,moderate,high,True,tv,new_inf,2033,558018.0
moderate,moderate,high,True,tv,new_inf,2034,524436.0
moderate,moderate,high,True,tv,new_inf,2035,518694.0
moderate,moderate,high,True,tv,new_inf,2036,426648.0
moderate,moderate,high,True,tv,new_inf,2037,399678.0
moderate,moderate,high,True,tv,new_inf,2038,339648.0
moderate,moderate,high,True,tv,new_inf,2039,298410.0
moderate,moderate,high,True,tv,new_inf,2040,31146.0
moderate,moderate,low,True,tv,new_inf,2027,1713900.0
moderate,moderate,low,True,tv,new_inf,2028,1328316.0
moderate,moderate,low,True,tv,new_inf,2029,1124562.0
moderate,moderate,low,True,tv,new_inf,2030,984492.0
moderate,moderate,low,True,tv,new_inf,2031,825978.0
moderate,moderate,low,True,tv,new_inf,2032,724188.0
moderate,moderate,low,True,tv,new_inf,2033,654414.0
moderate,moderate,low,True,tv,new_inf,2034,599604.0
moderate,moderate,low,True,tv,new_inf,2035,585510.0
moderate,moderate,low,True,tv,new_inf,2036,563586.0
moderate,moderate,low,True,tv,new_inf,2037,541314.0
moderate,moderate,low,True,tv,new_inf,2038,517476.0
moderate,moderate,low,True,tv,new_inf,2039,455706.0
moderate,moderate,low,True,tv,new_inf,2040,40368.0
moderate,moderate,moderate,True,tv,new_inf,2027,1655436.0
moderate,moderate,moderate,True,tv,new_inf,2028,1252104.0
moderate,moderate,moderate,True,tv,new_inf,2029,1074276.0
moderate,moderate,moderate,True,tv,new_inf,2030,916980.0
moderate,moderate,moderate,True,tv,new_inf,2031,776736.0
moderate,moderate,moderate,True,tv,new_inf,2032,650412.0
moderate,moderate,moderate,True,tv,new_inf,2033,589164.0
moderate,moderate,moderate,True,tv,new_inf,2034,524610.0
moderate,moderate,moderate,True,tv,new_inf,2035,530526.0
moderate,moderate,moderate,True,tv,new_inf,2036,484068.0
moderate,moderate,moderate,True,tv,new_inf,2037,463536.0
moderate,moderate,moderate,True,tv,new_inf,2038,407508.0
moderate,moderate,moderate,True,tv,new_inf,2039,376362.0
moderate,moderate,moderate,True,tv,new_inf,2040,32364.0
moderate,moderate,none,True,tv,new_inf,2027,1797072.0
moderate,moderate,none,True,tv,new_inf,2028,1452378.0
moderate,moderate,none,True,tv,new_inf,2029,1232268.0
moderate,moderate,none,True,tv,new_inf,2030,1062966.0
moderate,moderate,none,True,tv,new_inf,2031,907062.0
moderate,moderate,none,True,tv,new_inf,2032,802488.0
moderate,moderate,none,True,tv,new_inf,2033,751506.0
moderate,moderate,none,True,tv,new_inf,2034,706788.0
moderate,moderate,none,True,tv,new_inf,2035,665724.0
moderate,moderate,none,True,tv,new_inf,2036,656502.0
moderate,moderate,none,True,tv,new_inf,2037,639276.0
moderate,moderate,none,True,tv,new_inf,2038,592470.0
moderate,moderate,none,True,tv,new_inf,2039,541140.0
moderate,moderate,none,True,tv,new_inf,2040,47328.0
baseline,baseline,high,True,syph,prevalence,2027,0.0022837811141808283
baseline,baseline,high,True,syph,prevalence,2028,0.002533510767523284
baseline,baseline,high,True,syph,prevalence,2029,0.0036144295654713587
baseline,baseline,high,True,syph,prevalence,2030,0.0034757438577120146
baseline,baseline,high,True,syph,prevalence,2031,0.0035491150793413064
baseline,baseline,high,True,syph,prevalence,2032,0.0039056244565993763
baseline,baseline,high,True,syph,prevalence,2033,0.0032890933782719076
baseline,baseline,high,True,syph,prevalence,2034,0.0025388012108972426
baseline,baseline,high,True,syph,prevalence,2035,0.0026355215062845274
baseline,baseline,high,True,syph,prevalence,2036,0.002515130559058049
baseline,baseline,high,True,syph,prevalence,2037,0.0023880329699149288
baseline,baseline,high,True,syph,prevalence,2038,0.0031590631753758273
baseline,baseline,high,True,syph,prevalence,2039,0.0028239683301426247
baseline,baseline,high,True,syph,prevalence,2040,0.0026320667284522705
baseline,baseline,low,True,syph,prevalence,2027,0.0023142664652671878
baseline,baseline,low,True,syph,prevalence,2028,0.0029449377548814754
baseline,baseline,low,True,syph,prevalence,2029,0.0035698358576973658
baseline,baseline,low,True,syph,prevalence,2030,0.004105388987319183
baseline,baseline,low,True,syph,prevalence,2031,0.004111170576768083
baseline,baseline,low,True,syph,prevalence,2032,0.004018502338516665
baseline,baseline,low,True,syph,prevalence,2033,0.003074720377911539
baseline,baseline,low,True,syph,prevalence,2034,0.0022794785422598296
baseline,baseline,low,True,syph,prevalence,2035,0.0026915303002099113
baseline,baseline,low,True,syph,prevalence,2036,0.003686176926138022
baseline,baseline,low,True,syph,prevalence,2037,0.002819274427863517
baseline,baseline,low,True,syph,prevalence,2038,0.0026798332464585332
baseline,baseline,low,True,syph,prevalence,2039,0.003200672573708654
baseline,baseline,low,True,syph,prevalence,2040,0.0032375656472042012
baseline,baseline,moderate,True,syph,prevalence,2027,0.0022880091795093385
baseline,baseline,moderate,True,syph,prevalence,2028,0.0025683914090359836
baseline,baseline,moderate,True,syph,prevalence,2029,0.0034302397234734576
baseline,baseline,moderate,True,syph,prevalence,2030,0.003312595942959657
baseline,baseline,moderate,True,syph,prevalence,2031,0.0030150561865562695
baseline,baseline,moderate,True,syph,prevalence,2032,0.0034123048372167912
baseline,baseline,moderate,True,syph,prevalence,2033,0.0024694663051595704
baseline,baseline,moderate,True,syph,prevalence,2034,0.0020461756469050737
baseline,baseline,moderate,True,syph,prevalence,2035,0.0030096174161628737
baseline,baseline,moderate,True,syph,prevalence,2036,0.0041205878022283
baseline,baseline,moderate,True,syph,prevalence,2037,0.0035959535600003202
baseline,baseline,moderate,True,syph,prevalence,2038,0.002766007580722772
baseline,baseline,moderate,True,syph,prevalence,2039,0.002855723138224632
baseline,baseline,moderate,True,syph,prevalence,2040,0.00339429212391167
baseline,baseline,none,False,syph,prevalence,2027,0.0023201136951545467
baseline,baseline,none,False,syph,prevalence,2028,0.002873172847235338
baseline,baseline,none,False,syph,prevalence,2029,0.0039110425955004476
baseline,baseline,none,False,syph,prevalence,2030,0.0037736470626047658
baseline,baseline,none,False,syph,prevalence,2031,0.0033910342506991457
baseline,baseline,none,False,syph,prevalence,2032,0.0030947003601946585
baseline,baseline,none,False,syph,prevalence,2033,0.002422011297682063
baseline,baseline,none,False,syph,prevalence,2034,0.002550277958760505
baseline,baseline,none,False,syph,prevalence,2035,0.0032457698077056015
baseline,baseline,none,False,syph,prevalence,2036,0.003481561654846501
baseline,baseline,none,False,syph,prevalence,2037,0.003021897667639652
baseline,baseline,none,False,syph,prevalence,2038,0.003409575884462773
baseline,baseline,none,False,syph,prevalence,2039,0.0034123607742667593
baseline,baseline,none,False,syph,prevalence,2040,0.0031139944392956443
baseline,baseline,none,True,syph,prevalence,2027,0.0023570708651879544
baseline,baseline,none,True,syph,prevalence,2028,0.003498771514174172
baseline,baseline,none,True,syph,prevalence,2029,0.004541123033458842
baseline,baseline,none,True,syph,prevalence,2030,0.004175360430110642
baseline,baseline,none,True,syph,prevalence,2031,0.004259021523539549
baseline,baseline,none,True,syph,prevalence,2032,0.004329984919501999
baseline,baseline,none,True,syph,prevalence,2033,0.0037289164442735035
baseline,baseline,none,True,syph,prevalence,2034,0.0030070008105944693
baseline,baseline,none,True,syph,prevalence,2035,0.003089993656710445
baseline,baseline,none,True,syph,prevalence,2036,0.0035872715179667064
baseline,baseline,none,True,syph,prevalence,2037,0.00388742147587144
baseline,baseline,none,True,syph,prevalence,2038,0.003899821823489552
baseline,baseline,none,True,syph,prevalence,2039,0.0038839975783405236
baseline,baseline,none,True,syph,prevalence,2040,0.004077849860982391
baseline,high,high,True,syph,prevalence,2027,0.0020311039654945713
baseline,high,high,True,syph,prevalence,2028,0.002282853996112342
baseline,high,high,True,syph,prevalence,2029,0.0027480898297879324
baseline,high,high,True,syph,prevalence,2030,0.002156221331323514
baseline,high,high,True,syph,prevalence,2031,0.0019607658924989087
baseline,high,high,True,syph,prevalence,2032,0.0017858866925872068
baseline,high,high,True,syph,prevalence,2033,0.002317716179764049
baseline,high,high,True,syph,prevalence,2034,0.0031741815285121376
baseline,high,high,True,syph,prevalence,2035,0.0018812689154511161
baseline,high,high,True,syph,prevalence,2036,0.0007494388929074395
baseline,high,high,True,syph,prevalence,2037,0.0005895539890839014
baseline,high,high,True,syph,prevalence,2038,0.0014342099055887193
baseline,high,high,True,syph,prevalence,2039,0.0024292189236651395
baseline,high,high,True,syph,prevalence,2040,0.0031107424305267524
baseline,high,low,True,syph,prevalence,2027,0.002059718788436563
baseline,high,low,True,syph,prevalence,2028,0.0027339608023929634
baseline,high,low,True,syph,prevalence,2029,0.0031269583863931826
baseline,high,low,True,syph,prevalence,2030,0.0038499264768163204
baseline,high,low,True,syph,prevalence,2031,0.0034288025735567025
baseline,high,low,True,syph,prevalence,2032,0.003521755213410278
baseline,high,low,True,syph,prevalence,2033,0.0027525912470833147
baseline,high,low,True,syph,prevalence,2034,0.0027951351867424854
baseline,high,low,True,syph,prevalence,2035,0.0036017274705660725
baseline,high,low,True,syph,prevalence,2036,0.003991984097581477
baseline,high,low,True,syph,prevalence,2037,0.003147684984837115
baseline,high,low,True,syph,prevalence,2038,0.002887526801409443
baseline,high,low,True,syph,prevalence,2039,0.00320370953668679
baseline,high,low,True,syph,prevalence,2040,0.00373964435288456
baseline,high,moderate,True,syph,prevalence,2027,0.0020327928559151854
baseline,high,moderate,True,syph,prevalence,2028,0.002504956377788508
baseline,high,moderate,True,syph,prevalence,2029,0.002469995326082907
baseline,high,moderate,True,syph,prevalence,2030,0.0020725991698364405
baseline,high,moderate,True,syph,prevalence,2031,0.0021315233267413794
baseline,high,moderate,True,syph,prevalence,2032,0.003194513208670384
baseline,high,moderate,True,syph,prevalence,2033,0.0029594261898804484
baseline,high,moderate,True,syph,prevalence,2034,0.0029765509431882928
baseline,high,moderate,True,syph,prevalence,2035,0.004365892919133358
baseline,high,moderate,True,syph,prevalence,2036,0.0031097478222110652
baseline,high,moderate,True,syph,prevalence,2037,0.001852139197950816
baseline,high,moderate,True,syph,prevalence,2038,0.0015117140543264979
baseline,high,moderate,True,syph,prevalence,2039,0.0011431394733261249
baseline,high,moderate,True,syph,prevalence,2040,0.0009677865339416563
baseline,high,none,True,syph,prevalence,2027,0.0020917069238769294
baseline,high,none,True,syph,prevalence,2028,0.002544969418858422
baseline,high,none,True,syph,prevalence,2029,0.0035948761871465763
baseline,high,none,True,syph,prevalence,2030,0.0026784247543719104
baseline,high,none,True,syph,prevalence,2031,0.002891949982505227
baseline,high,none,True,syph,prevalence,2032,0.0038300993762567853
baseline,high,none,True,syph,prevalence,2033,0.003907089192212404
baseline,high,none,True,syph,prevalence,2034,0.004286155189671143
baseline,high,none,True,syph,prevalence,2035,0.004935117256100451
baseline,high,none,True,syph,prevalence,2036,0.003987524071515959
baseline,high,none,True,syph,prevalence,2037,0.00356771439307784
baseline,high,none,True,syph,prevalence,2038,0.004070638106811404
baseline,high,none,True,syph,prevalence,2039,0.0045812382504009045
baseline,high,none,True,syph,prevalence,2040,0.005091133765832561
baseline,low,high,True,syph,prevalence,2027,0.002195327654309724
baseline,low,high,True,syph,prevalence,2028,0.0026023149831267698
baseline,low,high,True,syph,prevalence,2029,0.0035457819191475016
baseline,low,high,True,syph,prevalence,2030,0.0028405068811318728
baseline,low,high,True,syph,prevalence,2031,0.0033666021163684715
baseline,low,high,True,syph,prevalence,2032,0.0040210453444714965
baseline,low,high,True,syph,prevalence,2033,0.0034268177074939024
baseline,low,high,True,syph,prevalence,2034,0.0027631242296592587
baseline,low,high,True,syph,prevalence,2035,0.003206104720970015
baseline,low,high,True,syph,prevalence,2036,0.0026314858714149986
baseline,low,high,True,syph,prevalence,2037,0.002775192730222901
baseline,low,high,True,syph,prevalence,2038,0.0032994332807036487
baseline,low,high,True,syph,prevalence,2039,0.003120554054574916
baseline,low,high,True,syph,prevalence,2040,0.0034105653382761813
baseline,low,low,True,syph,prevalence,2027,0.0022715866217068587
baseline,low,low,True,syph,prevalence,2028,0.002834840472311712
baseline,low,low,True,syph,prevalence,2029,0.003506480091351659
baseline,low,low,True,syph,prevalence,2030,0.0037459045839252753
baseline,low,low,True,syph,prevalence,2031,0.004069650381028746
baseline,low,low,True,syph,prevalence,2032,0.004778551234995128
baseline,low,low,True,syph,prevalence,2033,0.00410415022560357
baseline,low,low,True,syph,prevalence,2034,0.002867697382695268
baseline,low,low,True,syph,prevalence,2035,0.0031415323430114073
baseline,low,low,True,syph,prevalence,2036,0.0031187025852451845
baseline,low,low,True,syph,prevalence,2037,0.0022499863276115384
baseline,low,low,True,syph,prevalence,2038,0.0024116469916043272
baseline,low,low,True,syph,prevalence,2039,0.0031491330784233712
baseline,low,low,True,syph,prevalence,2040,0.0039295644114921225
baseline,low,moderate,True,syph,prevalence,2027,0.0021952434413456305
baseline,low,moderate,True,syph,prevalence,2028,0.002594192064408492
baseline,low,moderate,True,syph,prevalence,2029,0.003021138130742674
baseline,low,moderate,True,syph,prevalence,2030,0.002952595885223998
baseline,low,moderate,True,syph,prevalence,2031,0.0027267009911085566
baseline,low,moderate,True,syph,prevalence,2032,0.0035146989324709764
baseline,low,moderate,True,syph,prevalence,2033,0.0037618709018364845
baseline,low,moderate,True,syph,prevalence,2034,0.003641289459776595
baseline,low,moderate,True,syph,prevalence,2035,0.004037578553715495
baseline,low,moderate,True,syph,prevalence,2036,0.003582513436099196
baseline,low,moderate,True,syph,prevalence,2037,0.004243978901287615
baseline,low,moderate,True,syph,prevalence,2038,0.0034013340306922545
baseline,low,moderate,True,syph,prevalence,2039,0.0038742810773229317
baseline,low,moderate,True,syph,prevalence,2040,0.0041741357234314986
baseline,low,none,True,syph,prevalence,2027,0.0022939603908027914
baseline,low,none,True,syph,prevalence,2028,0.003158466658369545
baseline,low,none,True,syph,prevalence,2029,0.004616860317573781
baseline,low,none,True,syph,prevalence,2030,0.004050597381330649
baseline,low,none,True,syph,prevalence,2031,0.004455539200714018
baseline,low,none,True,syph,prevalence,2032,0.004671615024911289
baseline,low,none,True,syph,prevalence,2033,0.0037714091614275596
baseline,low,none,True,syph,prevalence,2034,0.0032571728571405465
baseline,low,none,True,syph,prevalence,2035,0.003599942781422218
baseline,low,none,True,syph,prevalence,2036,0.004382199120976725
baseline,low,none,True,syph,prevalence,2037,0.0040849618397868
baseline,low,none,True,syph,prevalence,2038,0.004177101520726254
baseline,low,none,True,syph,prevalence,2039,0.0041979502600999075
baseline,low,none,True,syph,prevalence,2040,0.0044609206054989185
baseline,moderate,high,True,syph,prevalence,2027,0.002101152423113701
baseline,moderate,high,True,syph,prevalence,2028,0.002531697409175021
baseline,moderate,high,True,syph,prevalence,2029,0.002856085947689621
baseline,moderate,high,True,syph,prevalence,2030,0.002172489837766672
baseline,moderate,high,True,syph,prevalence,2031,0.0023878969736877633
baseline,moderate,high,True,syph,prevalence,2032,0.002794957386657624
baseline,moderate,high,True,syph,prevalence,2033,0.003069515300355072
baseline,moderate,high,True,syph,prevalence,2034,0.0035156466334520776
baseline,moderate,high,True,syph,prevalence,2035,0.003812150295420407
baseline,moderate,high,True,syph,prevalence,2036,0.0035377818093501783
baseline,moderate,high,True,syph,prevalence,2037,0.003628005092530097
baseline,moderate,high,True,syph,prevalence,2038,0.003810769894723132
baseline,moderate,high,True,syph,prevalence,2039,0.0038946099430153445
baseline,moderate,high,True,syph,prevalence,2040,0.004016064257028112
baseline,moderate,low,True,syph,prevalence,2027,0.002187071883058589
baseline,moderate,low,True,syph,prevalence,2028,0.0026235681836645265
baseline,moderate,low,True,syph,prevalence,2029,0.0031753843563625725
baseline,moderate,low,True,syph,prevalence,2030,0.0031031826981902533
baseline,moderate,low,True,syph,prevalence,2031,0.002949573590724963
baseline,moderate,low,True,syph,prevalence,2032,0.003422702407409043
baseline,moderate,low,True,syph,prevalence,2033,0.0029921839593765585
baseline,moderate,low,True,syph,prevalence,2034,0.002754332969259164
baseline,moderate,low,True,syph,prevalence,2035,0.004042356360451127
baseline,moderate,low,True,syph,prevalence,2036,0.0028387950144059143
baseline,moderate,low,True,syph,prevalence,2037,0.0033090362135056715
baseline,moderate,low,True,syph,prevalence,2038,0.004915140066344695
baseline,moderate,low,True,syph,prevalence,2039,0.004997475715963615
baseline,moderate,low,True,syph,prevalence,2040,0.005140562248995984
baseline,moderate,moderate,True,syph,prevalence,2027,0.002118727211477918
baseline,moderate,moderate,True,syph,prevalence,2028,0.0027600316038178386
baseline,moderate,moderate,True,syph,prevalence,2029,0.002926756236080222
baseline,moderate,moderate,True,syph,prevalence,2030,0.0022583766964546113
baseline,moderate,moderate,True,syph,prevalence,2031,0.001886458942465635
baseline,moderate,moderate,True,syph,prevalence,2032,0.0024716258338882873
baseline,moderate,moderate,True,syph,prevalence,2033,0.002461733182751752
baseline,moderate,moderate,True,syph,prevalence,2034,0.0021610165453816656
baseline,moderate,moderate,True,syph,prevalence,2035,0.002690882054615832
baseline,moderate,moderate,True,syph,prevalence,2036,0.003370856046848049
baseline,moderate,moderate,True,syph,prevalence,2037,0.002633898643621308
baseline,moderate,moderate,True,syph,prevalence,2038,0.003035812103322109
baseline,moderate,moderate,True,syph,prevalence,2039,0.0035559620087809037
baseline,moderate,moderate,True,syph,prevalence,2040,0.004137546697346618
baseline,moderate,none,True,syph,prevalence,2027,0.0021999169877099495
baseline,moderate,none,True,syph,prevalence,2028,0.002958596417626697
baseline,moderate,none,True,syph,prevalence,2029,0.003956912592740362
baseline,moderate,none,True,syph,prevalence,2030,0.004064006230763819
baseline,moderate,none,True,syph,prevalence,2031,0.003766497467591812
baseline,moderate,none,True,syph,prevalence,2032,0.004088291091456734
baseline,moderate,none,True,syph,prevalence,2033,0.004000742923163203
baseline,moderate,none,True,syph,prevalence,2034,0.003656846826641854
baseline,moderate,none,True,syph,prevalence,2035,0.0038511942711217605
baseline,moderate,none,True,syph,prevalence,2036,0.004862676249509224
baseline,moderate,none,True,syph,prevalence,2037,0.003913364534305184
baseline,moderate,none,True,syph,prevalence,2038,0.003857949379722029
baseline,moderate,none,True,syph,prevalence,2039,0.004894348678913492
baseline,moderate,none,True,syph,prevalence,2040,0.004856348470806302
high,baseline,high,True,syph,prevalence,2027,0.002179905320242002
high,baseline,high,True,syph,prevalence,2028,0.0018307980984230894
high,baseline,high,True,syph,prevalence,2029,0.001549783697321265
high,baseline,high,True,syph,prevalence,2030,0.0006769718382650784
high,baseline,high,True,syph,prevalence,2031,0.000185918799578366
high,baseline,high,True,syph,prevalence,2032,1.889060807859155e-05
high,baseline,high,True,syph,prevalence,2033,0.0
high,baseline,high,True,syph,prevalence,2034,0.0
high,baseline,high,True,syph,prevalence,2035,0.0
high,baseline,high,True,syph,prevalence,2036,0.0
high,baseline,high,True,syph,prevalence,2037,0.0
high,baseline,high,True,syph,prevalence,2038,0.0
high,baseline,high,True,syph,prevalence,2039,0.0
high,baseline,high,True,syph,prevalence,2040,0.0
high,baseline,low,True,syph,prevalence,2027,0.0022186806923474023
high,baseline,low,True,syph,prevalence,2028,0.001973347331731326
high,baseline,low,True,syph,prevalence,2029,0.0017886683154221463
high,baseline,low,True,syph,prevalence,2030,0.0012920870062739702
high,baseline,low,True,syph,prevalence,2031,0.0008177437976896382
high,baseline,low,True,syph,prevalence,2032,0.00032733115342432494
high,baseline,low,True,syph,prevalence,2033,0.00029969908801759837
high,baseline,low,True,syph,prevalence,2034,0.00024991796301238446
high,baseline,low,True,syph,prevalence,2035,0.00011669977729823987
high,baseline,low,True,syph,prevalence,2036,6.495371700213627e-05
high,baseline,low,True,syph,prevalence,2037,3.666495712323945e-05
high,baseline,low,True,syph,prevalence,2038,8.378844597356317e-06
high,baseline,low,True,syph,prevalence,2039,0.0
high,baseline,low,True,syph,prevalence,2040,0.0
high,baseline,moderate,True,syph,prevalence,2027,0.0021924020729333126
high,baseline,moderate,True,syph,prevalence,2028,0.001850113946755506
high,baseline,moderate,True,syph,prevalence,2029,0.0013739693784086992
high,baseline,moderate,True,syph,prevalence,2030,0.001015528457601168
high,baseline,moderate,True,syph,prevalence,2031,0.0007058028872508864
high,baseline,moderate,True,syph,prevalence,2032,0.0004904080750113144
high,baseline,moderate,True,syph,prevalence,2033,0.00024024006927855532
high,baseline,moderate,True,syph,prevalence,2034,7.387137809978489e-05
high,baseline,moderate,True,syph,prevalence,2035,6.273792917012163e-06
high,baseline,moderate,True,syph,prevalence,2036,0.0
high,baseline,moderate,True,syph,prevalence,2037,0.0
high,baseline,moderate,True,syph,prevalence,2038,0.0
high,baseline,moderate,True,syph,prevalence,2039,0.0
high,baseline,moderate,True,syph,prevalence,2040,0.0
high,baseline,none,True,syph,prevalence,2027,0.0022794872213741132
high,baseline,none,True,syph,prevalence,2028,0.0022162450191994805
high,baseline,none,True,syph,prevalence,2029,0.002463090919271857
high,baseline,none,True,syph,prevalence,2030,0.002507617514079137
high,baseline,none,True,syph,prevalence,2031,0.0027088437607057604
high,baseline,none,True,syph,prevalence,2032,0.002459268028502491
high,baseline,none,True,syph,prevalence,2033,0.0022212046174872337
high,baseline,none,True,syph,prevalence,2034,0.0018956606170728214
high,baseline,none,True,syph,prevalence,2035,0.0013303710158488872
high,baseline,none,True,syph,prevalence,2036,0.0013347143769431447
high,baseline,none,True,syph,prevalence,2037,0.001034357074604832
high,baseline,none,True,syph,prevalence,2038,0.001066694639587864
high,baseline,none,True,syph,prevalence,2039,0.0010533688591464114
high,baseline,none,True,syph,prevalence,2040,0.0011892807034203075
high,high,high,True,syph,prevalence,2027,0.0018209409055804117
high,high,high,True,syph,prevalence,2028,0.001199648692547396
high,high,high,True,syph,prevalence,2029,0.0010073459559989879
high,high,high,True,syph,prevalence,2030,0.0005513271461572422
high,high,high,True,syph,prevalence,2031,0.00030673488164371693
high,high,high,True,syph,prevalence,2032,0.00011771496996715647
high,high,high,True,syph,prevalence,2033,0.0
high,high,high,True,syph,prevalence,2034,0.0
high,high,high,True,syph,prevalence,2035,0.0
high,high,high,True,syph,prevalence,2036,0.0
high,high,high,True,syph,prevalence,2037,0.0
high,high,high,True,syph,prevalence,2038,0.0
high,high,high,True,syph,prevalence,2039,0.0
high,high,high,True,syph,prevalence,2040,0.0
high,high,low,True,syph,prevalence,2027,0.0019065227242548576
