arm,seed,uid,t0_year,reinfected,months,src_cat
SOC,263001,20731,2030,True,32.0,fsw
SOC,263001,20732,2037,True,7.0,m_other
SOC,263001,20735,2034,True,15.0,m_other
SOC,263001,20736,2036,True,13.0,f_other
SOC,263001,20737,2035,True,1.0,f_other
SOC,263001,20738,2037,True,7.0,m_other
SOC,263001,20743,2035,True,1.0,m_other
SOC,263001,20748,2035,False,,none
SOC,263001,20753,2037,True,14.0,client
SOC,263001,20769,2032,True,2.0,m_other
SOC,263001,20771,2035,True,4.0,fsw
SOC,263001,20775,2037,True,2.0,f_other
SOC,263001,20783,2030,True,2.0,client
SOC,263001,20793,2031,True,1.0,m_other
SOC,263001,20795,2028,False,,none
SOC,263001,20796,2033,True,20.0,fsw
SOC,263001,20805,2032,True,14.0,client
SOC,263001,20810,2036,False,,none
SOC,263001,20817,2037,True,5.0,fsw
SOC,263001,20821,2035,True,24.0,fsw
SOC,263001,20823,2033,True,6.0,fsw
SOC,263001,20824,2037,True,27.0,f_other
SOC,263001,20827,2034,True,4.0,m_other
SOC,263001,20830,2036,True,10.0,fsw
SOC,263001,20832,2037,True,4.0,f_other
SOC,263001,20833,2028,True,3.0,client
SOC,263001,20835,2035,True,2.0,f_other
SOC,263001,20844,2037,True,29.0,m_other
SOC,263001,20845,2034,True,6.0,f_other
SOC,263001,20849,2031,True,26.0,fsw
SOC,263001,20851,2031,True,4.0,m_other
SOC,263001,20852,2035,True,7.0,f_other
SOC,263001,20855,2033,True,10.0,m_other
SOC,263001,20858,2031,True,20.0,m_other
SOC,263001,20862,2034,True,2.0,f_other
SOC,263001,20864,2037,True,7.0,client
SOC,263001,20865,2035,True,13.0,f_other
SOC,263001,20866,2031,True,14.0,client
SOC,263001,20867,2035,True,8.0,m_other
SOC,263001,20873,2032,True,3.0,client
SOC,263001,20881,2037,True,17.0,fsw
SOC,263001,20885,2034,True,1.0,f_other
SOC,263001,20887,2035,True,15.0,fsw
SOC,263001,20898,2034,True,22.0,client
SOC,263001,20904,2035,True,12.0,f_other
SOC,263001,20909,2030,False,,none
SOC,263001,20913,2033,True,3.0,f_other
SOC,263001,20932,2034,True,18.0,m_other
SOC,263001,20933,2034,False,,none
SOC,263001,20935,2031,True,7.0,m_other
SOC,263001,20937,2036,True,4.0,fsw
SOC,263001,20939,2032,True,8.0,m_other
SOC,263001,20940,2037,True,1.0,f_other
SOC,263001,20946,2036,True,34.0,fsw
SOC,263001,20949,2036,True,14.0,client
SOC,263001,20950,2036,True,4.0,m_other
SOC,263001,20954,2033,True,6.0,f_other
SOC,263001,20956,2029,False,,none
SOC,263001,20961,2034,True,21.0,m_other
SOC,263001,20966,2035,True,2.0,f_other
SOC,263001,20968,2037,True,4.0,m_other
SOC,263001,20972,2035,True,20.0,m_other
SOC,263001,20979,2035,True,1.0,f_other
SOC,263001,20984,2037,False,,none
SOC,263001,20995,2034,False,,none
SOC,263001,21006,2030,True,27.0,client
SOC,263001,21009,2035,True,10.0,fsw
SOC,263001,21016,2028,False,,none
SOC,263001,21019,2037,False,,none
SOC,263001,21021,2033,False,,none
SOC,263001,21023,2037,True,1.0,fsw
SOC,263001,21028,2036,True,13.0,f_other
SOC,263001,21031,2033,True,19.0,m_other
SOC,263001,21032,2032,False,,none
SOC,263001,21035,2035,True,5.0,client
SOC,263001,21036,2033,True,9.0,client
SOC,263001,21043,2033,True,2.0,m_other
SOC,263001,21044,2036,False,,none
SOC,263001,21046,2033,True,1.0,m_other
SOC,263001,21047,2036,True,12.0,f_other
SOC,263001,21049,2029,True,4.0,m_other
SOC,263001,21050,2034,True,1.0,client
SOC,263001,21060,2032,True,12.0,client
SOC,263001,21062,2030,True,31.0,client
SOC,263001,21063,2033,False,,none
SOC,263001,21067,2036,True,20.0,m_other
SOC,263001,21070,2030,True,19.0,fsw
SOC,263001,21074,2037,True,13.0,f_other
SOC,263001,21085,2035,True,15.0,client
SOC,263001,21086,2032,True,13.0,fsw
SOC,263001,21091,2033,True,1.0,client
SOC,263001,21093,2036,True,3.0,fsw
SOC,263001,21094,2031,True,9.0,fsw
SOC,263001,21096,2033,False,,none
SOC,263001,21100,2031,True,11.0,fsw
SOC,263001,21108,2036,True,13.0,m_other
SOC,263001,21118,2034,True,1.0,f_other
SOC,263001,21119,2032,True,4.0,fsw
SOC,263001,21134,2034,True,2.0,fsw
SOC,263001,21141,2036,False,,none
SOC,263001,21154,2035,True,1.0,fsw
SOC,263001,21157,2036,True,17.0,client
SOC,263001,21168,2032,True,3.0,m_other
SOC,263001,21171,2034,True,2.0,m_other
SOC,263001,21174,2036,True,1.0,fsw
SOC,263001,21180,2033,True,8.0,client
SOC,263001,21181,2036,True,13.0,client
SOC,263001,21188,2037,True,5.0,f_other
SOC,263001,21190,2033,True,11.0,client
SOC,263001,21209,2037,True,16.0,fsw
SOC,263001,21214,2037,False,,none
SOC,263001,21220,2033,True,19.0,m_other
SOC,263001,21227,2034,True,33.0,m_other
SOC,263001,21238,2029,True,9.0,fsw
SOC,263001,21243,2031,True,14.0,client
SOC,263001,21258,2037,True,1.0,f_other
SOC,263001,21269,2031,False,,none
SOC,263001,21277,2033,False,,none
SOC,263001,21285,2036,True,1.0,f_other
SOC,263001,21286,2035,True,2.0,f_other
SOC,263001,21291,2036,True,18.0,f_other
SOC,263001,21294,2031,True,2.0,client
SOC,263001,21300,2035,True,2.0,fsw
SOC,263001,21303,2034,True,2.0,f_other
SOC,263001,21309,2035,True,20.0,client
SOC,263001,21313,2036,True,2.0,fsw
SOC,263001,21318,2037,False,,none
SOC,263001,21329,2037,True,25.0,m_other
SOC,263001,21335,2034,False,,none
SOC,263001,21338,2037,True,1.0,m_other
SOC,263001,21341,2037,True,2.0,f_other
SOC,263001,21345,2035,False,,none
SOC,263001,21346,2028,False,,none
SOC,263001,21350,2035,True,5.0,client
SOC,263001,21354,2029,True,1.0,m_other
SOC,263001,21369,2035,True,10.0,fsw
SOC,263001,21378,2033,True,1.0,client
SOC,263001,21380,2034,True,18.0,m_other
SOC,263001,21387,2035,True,14.0,m_other
SOC,263001,21389,2034,True,6.0,client
SOC,263001,21390,2035,True,2.0,m_other
SOC,263001,21394,2037,True,32.0,client
SOC,263001,21400,2036,True,30.0,m_other
SOC,263001,21401,2033,True,2.0,f_other
SOC,263001,21402,2030,True,16.0,client
SOC,263001,21403,2032,True,7.0,fsw
SOC,263001,21407,2032,True,4.0,fsw
SOC,263001,21410,2035,True,1.0,m_other
SOC,263001,21414,2036,True,15.0,m_other
SOC,263001,21418,2037,True,19.0,m_other
SOC,263001,21422,2037,True,12.0,fsw
SOC,263001,21423,2035,True,1.0,client
SOC,263001,21428,2035,True,2.0,fsw
SOC,263001,21430,2030,True,17.0,m_other
SOC,263001,21431,2030,True,19.0,m_other
SOC,263001,21434,2031,False,,none
SOC,263001,21436,2033,True,21.0,m_other
SOC,263001,21438,2034,False,,none
SOC,263001,21443,2029,False,,none
SOC,263001,21448,2032,True,1.0,client
SOC,263001,21456,2032,False,,none
SOC,263001,21462,2035,True,1.0,fsw
SOC,263001,21469,2028,False,,none
SOC,263001,21472,2033,True,2.0,fsw
SOC,263001,21489,2035,True,1.0,fsw
SOC,263001,21492,2037,False,,none
SOC,263001,21506,2037,True,13.0,fsw
SOC,263001,21511,2028,True,1.0,client
SOC,263001,21514,2031,True,21.0,f_other
SOC,263001,21516,2034,True,3.0,client
SOC,263001,21521,2033,True,5.0,client
SOC,263001,21522,2032,True,5.0,m_other
SOC,263001,21538,2034,True,25.0,client
SOC,263001,21540,2035,True,8.0,m_other
SOC,263001,21543,2034,True,5.0,fsw
SOC,263001,21544,2034,False,,none
SOC,263001,21547,2032,False,,none
SOC,263001,21548,2029,True,18.0,fsw
SOC,263001,21549,2037,False,,none
SOC,263001,21550,2034,True,1.0,f_other
SOC,263001,21560,2034,True,2.0,m_other
SOC,263001,21562,2030,True,10.0,client
SOC,263001,21575,2036,False,,none
SOC,263001,21576,2037,True,8.0,f_other
SOC,263001,21577,2035,False,,none
SOC,263001,21585,2036,True,1.0,f_other
SOC,263001,21594,2037,True,21.0,client
SOC,263001,21600,2032,True,1.0,client
SOC,263001,21602,2034,True,32.0,m_other
SOC,263001,21603,2032,True,3.0,m_other
SOC,263001,21608,2037,True,9.0,m_other
SOC,263001,21615,2036,True,1.0,fsw
SOC,263001,21619,2034,True,3.0,fsw
SOC,263001,21624,2035,True,18.0,m_other
SOC,263001,21625,2036,False,,none
SOC,263001,21626,2037,False,,none
SOC,263001,21630,2035,True,31.0,client
SOC,263001,21631,2034,True,23.0,fsw
SOC,263001,21642,2033,True,16.0,m_other
SOC,263001,21645,2031,True,34.0,fsw
SOC,263001,21653,2033,True,7.0,fsw
SOC,263001,21658,2035,True,28.0,f_other
SOC,263001,21661,2034,True,14.0,m_other
SOC,263001,21662,2037,False,,none
SOC,263001,21668,2031,True,1.0,m_other
SOC,263001,21673,2034,True,1.0,client
SOC,263001,21680,2036,True,4.0,m_other
SOC,263001,21685,2032,False,,none
SOC,263001,21686,2037,True,16.0,f_other
SOC,263001,21689,2037,True,5.0,m_other
SOC,263001,21695,2033,True,2.0,m_other
SOC,263001,21696,2034,False,,none
SOC,263001,21699,2033,True,2.0,client
SOC,263001,21741,2033,True,2.0,m_other
SOC,263001,21742,2037,True,4.0,m_other
SOC,263001,21744,2037,True,12.0,fsw
SOC,263001,21745,2033,True,3.0,client
SOC,263001,21750,2033,True,22.0,client
SOC,263001,21759,2037,True,21.0,m_other
SOC,263001,21770,2030,True,2.0,f_other
SOC,263001,21771,2037,True,1.0,fsw
SOC,263001,21776,2033,True,20.0,fsw
SOC,263001,21788,2032,True,11.0,client
SOC,263001,21790,2035,True,2.0,f_other
SOC,263001,21791,2034,True,1.0,m_other
SOC,263001,21793,2031,False,,none
SOC,263001,21795,2037,True,13.0,f_other
SOC,263001,21800,2035,True,11.0,fsw
SOC,263001,21804,2037,True,2.0,f_other
SOC,263001,21812,2030,False,,none
SOC,263001,21828,2035,True,4.0,m_other
SOC,263001,21842,2036,True,13.0,fsw
SOC,263001,21847,2036,True,3.0,f_other
SOC,263001,21850,2034,True,20.0,m_other
SOC,263001,21861,2033,True,5.0,fsw
SOC,263001,21864,2034,True,3.0,m_other
SOC,263001,21873,2035,True,13.0,fsw
SOC,263001,21874,2030,True,7.0,client
SOC,263001,21877,2036,True,1.0,m_other
SOC,263001,21880,2034,True,8.0,client
SOC,263001,21888,2037,False,,none
SOC,263001,21890,2035,True,9.0,client
SOC,263001,21895,2035,False,,none
SOC,263001,21898,2034,True,1.0,fsw
SOC,263001,21903,2035,False,,none
SOC,263001,21906,2035,True,17.0,f_other
SOC,263001,21907,2037,True,2.0,m_other
SOC,263001,21909,2036,True,20.0,fsw
SOC,263001,21913,2037,True,5.0,f_other
SOC,263001,21920,2034,False,,none
SOC,263001,21923,2036,False,,none
SOC,263001,21941,2032,True,20.0,m_other
SOC,263001,21943,2032,True,9.0,m_other
SOC,263001,21947,2036,False,,none
SOC,263001,21955,2033,False,,none
SOC,263001,21967,2035,False,,none
SOC,263001,21968,2030,True,3.0,client
SOC,263001,21978,2030,False,,none
SOC,263001,21981,2034,True,15.0,client
SOC,263001,22006,2032,False,,none
SOC,263001,22020,2030,True,1.0,m_other
SOC,263001,22028,2037,False,,none
SOC,263001,22033,2034,True,2.0,m_other
SOC,263001,22035,2036,True,29.0,fsw
SOC,263001,22036,2035,True,2.0,fsw
SOC,263001,22041,2032,False,,none
SOC,263001,22046,2036,True,4.0,f_other
SOC,263001,22054,2035,True,9.0,f_other
SOC,263001,22055,2037,False,,none
SOC,263001,22058,2031,True,26.0,client
SOC,263001,22059,2033,True,7.0,fsw
SOC,263001,22061,2037,True,13.0,client
SOC,263001,22064,2036,True,23.0,client
SOC,263001,22066,2035,True,11.0,fsw
SOC,263001,22075,2032,True,29.0,m_other
SOC,263001,22076,2032,True,1.0,m_other
SOC,263001,22086,2034,True,20.0,fsw
SOC,263001,22089,2033,True,1.0,m_other
SOC,263001,22097,2033,True,31.0,client
SOC,263001,22100,2037,True,8.0,f_other
SOC,263001,22103,2035,True,10.0,fsw
SOC,263001,22116,2035,True,1.0,client
SOC,263001,22120,2035,True,12.0,fsw
SOC,263001,22133,2032,False,,none
SOC,263001,22134,2030,True,11.0,m_other
SOC,263001,22135,2034,False,,none
SOC,263001,22136,2037,True,7.0,f_other
SOC,263001,22139,2030,True,2.0,fsw
SOC,263001,22143,2034,True,14.0,client
SOC,263001,22150,2034,False,,none
SOC,263001,22156,2033,True,3.0,m_other
SOC,263001,22159,2037,True,8.0,m_other
SOC,263001,22162,2035,True,4.0,client
SOC,263001,22177,2037,False,,none
SOC,263001,22178,2031,True,19.0,m_other
SOC,263001,22188,2032,False,,none
SOC,263001,22192,2033,True,10.0,client
SOC,263001,22197,2033,True,4.0,f_other
SOC,263001,22213,2034,True,4.0,f_other
SOC,263001,22214,2036,True,9.0,fsw
SOC,263001,22221,2034,False,,none
SOC,263001,22227,2037,True,5.0,client
SOC,263001,22233,2032,True,14.0,client
SOC,263001,22240,2037,True,2.0,f_other
SOC,263001,22245,2036,False,,none
SOC,263001,22251,2035,True,12.0,fsw
SOC,263001,22258,2033,True,13.0,client
SOC,263001,22262,2037,False,,none
SOC,263001,22265,2034,True,5.0,f_other
SOC,263001,22272,2035,True,12.0,fsw
SOC,263001,22273,2031,True,1.0,m_other
SOC,263001,22277,2031,True,1.0,client
SOC,263001,22278,2032,True,9.0,fsw
SOC,263001,22306,2035,True,4.0,client
SOC,263001,22311,2030,True,10.0,m_other
SOC,263001,22312,2036,True,1.0,m_other
SOC,263001,22321,2033,False,,none
SOC,263001,22327,2034,True,2.0,client
SOC,263001,22343,2036,True,9.0,client
SOC,263001,22356,2032,True,2.0,f_other
SOC,263001,22373,2037,True,13.0,fsw
SOC,263001,22375,2033,True,1.0,fsw
SOC,263001,22380,2036,True,7.0,f_other
SOC,263001,22382,2037,True,16.0,fsw
SOC,263001,22384,2033,True,3.0,fsw
SOC,263001,22397,2035,True,12.0,f_other
SOC,263001,22406,2037,True,7.0,fsw
SOC,263001,22411,2036,True,9.0,fsw
SOC,263001,22412,2036,True,21.0,m_other
SOC,263001,22423,2036,True,10.0,m_other
SOC,263001,22427,2035,True,20.0,m_other
SOC,263001,22429,2033,True,1.0,client
SOC,263001,22441,2035,True,2.0,m_other
SOC,263001,22443,2034,True,19.0,f_other
SOC,263001,22454,2035,True,3.0,client
SOC,263001,22466,2034,False,,none
SOC,263001,22470,2033,True,34.0,m_other
SOC,263001,22472,2036,True,27.0,m_other
SOC,263001,22474,2035,True,21.0,m_other
SOC,263001,22479,2034,True,7.0,client
SOC,263001,22485,2037,True,16.0,f_other
SOC,263001,22494,2037,True,17.0,fsw
SOC,263001,22497,2033,True,22.0,client
SOC,263001,22510,2037,True,22.0,m_other
SOC,263001,22518,2036,True,15.0,fsw
SOC,263001,22524,2032,False,,none
SOC,263001,22526,2036,True,22.0,m_other
SOC,263001,22532,2033,True,2.0,m_other
SOC,263001,22539,2031,True,12.0,fsw
SOC,263001,22558,2036,False,,none
SOC,263001,22561,2037,False,,none
SOC,263001,22562,2034,True,3.0,m_other
SOC,263001,22569,2033,True,3.0,client
SOC,263001,22586,2033,True,7.0,fsw
SOC,263001,22590,2037,False,,none
SOC,263001,22592,2037,False,,none
SOC,263001,22629,2036,True,1.0,m_other
SOC,263001,22632,2036,False,,none
SOC,263001,22645,2029,True,3.0,m_other
SOC,263001,22652,2033,True,9.0,fsw
SOC,263001,22653,2034,True,4.0,fsw
SOC,263001,22654,2034,True,2.0,fsw
SOC,263001,22679,2037,True,2.0,fsw
SOC,263001,22697,2037,False,,none
SOC,263001,22700,2034,True,16.0,m_other
SOC,263001,22702,2035,True,10.0,fsw
SOC,263001,22704,2032,True,9.0,client
SOC,263001,22706,2034,False,,none
SOC,263001,22711,2035,True,24.0,m_other
SOC,263001,22724,2035,True,1.0,fsw
SOC,263001,22743,2037,True,4.0,m_other
SOC,263001,22748,2035,True,5.0,f_other
SOC,263001,22754,2032,True,1.0,m_other
SOC,263001,22756,2037,True,32.0,fsw
SOC,263001,22757,2036,False,,none
SOC,263001,22761,2035,True,8.0,client
SOC,263001,22765,2029,False,,none
SOC,263001,22783,2036,True,4.0,m_other
SOC,263001,22796,2034,True,7.0,m_other
SOC,263001,22798,2036,False,,none
SOC,263001,22821,2037,True,5.0,client
SOC,263001,22837,2037,True,3.0,fsw
SOC,263001,22840,2036,True,1.0,client
SOC,263001,22853,2034,True,2.0,fsw
SOC,263001,22856,2035,True,2.0,client
SOC,263001,22859,2032,True,2.0,client
SOC,263001,22860,2036,False,,none
SOC,263001,22877,2034,True,10.0,m_other
SOC,263001,22883,2034,True,23.0,m_other
SOC,263001,22893,2036,False,,none
SOC,263001,22898,2037,False,,none
SOC,263001,22915,2036,False,,none
SOC,263001,22924,2035,False,,none
SOC,263001,22927,2033,True,13.0,client
SOC,263001,22943,2036,True,20.0,client
SOC,263001,22953,2036,True,2.0,m_other
SOC,263001,22954,2034,True,2.0,f_other
SOC,263001,22961,2034,True,1.0,client
SOC,263001,22966,2034,True,25.0,client
SOC,263001,22979,2033,True,5.0,fsw
SOC,263001,22982,2037,False,,none
SOC,263001,23005,2036,False,,none
SOC,263001,23011,2037,False,,none
SOC,263001,23014,2030,True,18.0,client
SOC,263001,23016,2035,True,9.0,fsw
SOC,263001,23018,2035,True,25.0,m_other
SOC,263001,23052,2034,False,,none
SOC,263001,23059,2036,False,,none
SOC,263001,23061,2035,False,,none
SOC,263001,23065,2034,True,8.0,client
SOC,263001,23067,2033,True,5.0,fsw
SOC,263001,23072,2030,True,36.0,client
SOC,263001,23076,2034,True,14.0,client
SOC,263001,23079,2036,False,,none
SOC,263001,23088,2036,False,,none
SOC,263001,23099,2031,True,9.0,fsw
SOC,263001,23114,2037,True,1.0,fsw
SOC,263001,23146,2033,True,3.0,m_other
SOC,263001,23165,2036,False,,none
SOC,263001,23166,2036,True,2.0,f_other
SOC,263001,23169,2036,True,12.0,m_other
SOC,263001,23174,2035,True,2.0,client
SOC,263001,23175,2036,False,,none
SOC,263001,23184,2037,False,,none
SOC,263001,23188,2035,True,2.0,fsw
SOC,263001,23194,2037,True,7.0,fsw
SOC,263001,23205,2034,True,2.0,client
SOC,263001,23210,2036,False,,none
SOC,263001,23252,2037,False,,none
SOC,263001,23260,2036,True,23.0,m_other
SOC,263001,23263,2037,True,1.0,f_other
SOC,263001,23270,2037,True,5.0,fsw
SOC,263001,23277,2036,False,,none
SOC,263001,23286,2035,True,21.0,m_other
SOC,263001,23316,2036,True,4.0,client
SOC,263001,23323,2033,True,12.0,client
SOC,263001,23327,2035,True,7.0,fsw
SOC,263001,23333,2036,True,5.0,m_other
SOC,263001,23336,2036,False,,none
SOC,263001,23350,2032,True,18.0,client
SOC,263001,23364,2036,True,17.0,m_other
SOC,263001,23365,2031,False,,none
SOC,263001,23384,2037,True,2.0,client
SOC,263001,23414,2033,True,13.0,client
SOC,263001,23418,2032,True,5.0,m_other
SOC,263001,23431,2037,False,,none
SOC,263001,23446,2036,False,,none
SOC,263001,23447,2037,False,,none
SOC,263001,23448,2037,False,,none
SOC,263001,23450,2037,False,,none
SOC,263001,23459,2035,True,22.0,fsw
SOC,263001,23460,2035,False,,none
SOC,263001,23479,2037,True,16.0,client
SOC,263001,23494,2036,True,1.0,client
SOC,263001,23503,2035,True,23.0,client
SOC,263001,23534,2036,True,8.0,client
SOC,263001,23541,2037,True,10.0,client
SOC,263001,23549,2035,False,,none
SOC,263001,23553,2037,True,15.0,fsw
SOC,263001,23588,2034,True,5.0,m_other
SOC,263001,23595,2037,True,1.0,m_other
SOC,263001,23601,2036,True,1.0,m_other
SOC,263001,23606,2033,True,19.0,client
SOC,263001,23624,2037,True,23.0,client
SOC,263001,23638,2035,True,7.0,fsw
SOC,263001,23646,2036,False,,none
SOC,263001,23668,2035,False,,none
SOC,263001,23669,2037,False,,none
SOC,263001,23677,2032,True,2.0,fsw
SOC,263001,23684,2032,True,1.0,client
SOC,263001,23698,2034,True,26.0,client
SOC,263001,23716,2034,True,34.0,client
SOC,263001,23730,2036,True,1.0,client
SOC,263001,23743,2035,True,1.0,m_other
SOC,263001,23753,2036,False,,none
SOC,263001,23791,2035,True,2.0,m_other
SOC,263001,23808,2036,True,10.0,fsw
SOC,263001,23811,2037,True,2.0,fsw
SOC,263001,23830,2037,False,,none
SOC,263001,23842,2037,True,1.0,fsw
SOC,263001,23851,2036,False,,none
SOC,263001,23852,2037,True,20.0,m_other
SOC,263001,23881,2037,True,15.0,f_other
SOC,263001,23882,2034,True,4.0,m_other
SOC,263001,23910,2035,False,,none
SOC,263001,23911,2033,True,6.0,m_other
SOC,263001,23939,2036,False,,none
SOC,263001,23952,2037,True,14.0,fsw
SOC,263001,23979,2035,True,20.0,m_other
SOC,263001,23992,2035,False,,none
SOC,263001,24015,2036,True,6.0,client
SOC,263001,24022,2037,False,,none
SOC,263001,24024,2035,True,10.0,fsw
SOC,263001,24037,2033,True,2.0,m_other
SOC,263001,24038,2034,True,3.0,client
SOC,263001,24040,2037,False,,none
SOC,263001,24055,2036,True,16.0,fsw
SOC,263001,24099,2036,True,18.0,client
SOC,263001,24106,2036,True,9.0,f_other
SOC,263001,24131,2037,False,,none
SOC,263001,24138,2034,True,12.0,fsw
SOC,263001,24144,2035,False,,none
SOC,263001,24155,2033,True,1.0,client
SOC,263001,24164,2036,True,5.0,fsw
SOC,263001,24178,2037,True,27.0,client
SOC,263001,24180,2031,True,2.0,client
SOC,263001,24189,2034,True,7.0,fsw
SOC,263001,24192,2037,True,15.0,client
SOC,263001,24196,2035,True,1.0,client
SOC,263001,24211,2037,True,13.0,f_other
SOC,263001,24214,2035,False,,none
SOC,263001,24218,2034,True,17.0,fsw
SOC,263001,24239,2036,False,,none
SOC,263001,24311,2033,False,,none
SOC,263001,24316,2036,True,6.0,client
SOC,263001,24356,2037,True,1.0,m_other
SOC,263001,24365,2034,False,,none
SOC,263001,24374,2037,True,1.0,f_other
SOC,263001,24406,2036,True,1.0,fsw
SOC,263001,24419,2036,False,,none
SOC,263001,24431,2037,True,11.0,fsw
SOC,263001,24434,2036,False,,none
SOC,263001,24448,2036,False,,none
SOC,263001,24473,2034,True,15.0,client
SOC,263001,24493,2037,True,1.0,f_other
SOC,263001,24501,2032,True,2.0,m_other
SOC,263001,24511,2035,True,1.0,f_other
SOC,263001,24539,2036,True,11.0,fsw
SOC,263001,24552,2037,True,4.0,client
SOC,263001,24553,2036,False,,none
SOC,263001,24627,2037,False,,none
SOC,263001,24645,2036,True,7.0,client
SOC,263001,24652,2037,False,,none
SOC,263001,24655,2035,True,1.0,m_other
SOC,263001,24666,2037,True,12.0,f_other
SOC,263001,24682,2037,True,2.0,client
SOC,263001,24696,2036,True,19.0,client
SOC,263001,24719,2036,True,21.0,m_other
SOC,263001,24722,2036,True,8.0,fsw
SOC,263001,24737,2036,True,21.0,m_other
SOC,263001,24780,2036,True,4.0,m_other
SOC,263001,24792,2032,True,11.0,client
SOC,263001,24893,2037,False,,none
SOC,263001,24905,2034,True,5.0,client
SOC,263001,24920,2037,False,,none
SOC,263001,24921,2035,True,14.0,client
SOC,263001,24978,2035,True,35.0,client
SOC,263001,24991,2036,True,1.0,m_other
SOC,263001,25004,2037,True,20.0,client
SOC,263001,25008,2034,True,2.0,client
SOC,263001,25137,2035,True,14.0,m_other
SOC,263001,25166,2035,True,30.0,fsw
SOC,263001,25170,2036,True,4.0,fsw
SOC,263001,25244,2037,True,10.0,client
SOC,263001,25268,2037,True,2.0,f_other
SOC,263001,25297,2037,False,,none
SOC,263001,25338,2035,True,29.0,client
SOC,263001,25501,2032,False,,none
SOC,263001,25527,2037,True,18.0,m_other
SOC,263001,25537,2034,True,9.0,client
SOC,263001,25560,2034,True,21.0,client
SOC,263001,25561,2036,False,,none
SOC,263001,25565,2034,True,19.0,client
SOC,263001,25582,2037,True,18.0,client
SOC,263001,25606,2037,False,,none
SOC,263001,25619,2037,True,30.0,client
SOC,263001,25622,2036,True,21.0,m_other
SOC,263001,25705,2037,False,,none
SOC,263001,25757,2036,False,,none
SOC,263001,25759,2036,True,4.0,m_other
SOC,263001,25770,2034,True,2.0,m_other
SOC,263001,25822,2035,True,22.0,m_other
SOC,263001,25885,2035,False,,none
SOC,263001,25889,2032,False,,none
SOC,263001,25963,2037,False,,none
SOC,263001,25979,2037,True,21.0,fsw
SOC,263001,26111,2036,True,21.0,m_other
SOC,263001,26441,2036,False,,none
SOC,263001,26644,2037,True,22.0,m_other
SOC,263001,26727,2037,True,11.0,fsw
SOC,263001,26756,2037,True,21.0,client
SOC,263001,26943,2035,True,20.0,client
SOC,263001,27301,2036,True,28.0,client
SOC,263001,27388,2034,True,1.0,m_other
SOC,263001,27576,2036,True,25.0,client
SOC,263001,27756,2036,True,18.0,m_other
SOC,263001,27757,2036,True,19.0,m_other
SOC,263002,7,2029,True,1.0,m_other
SOC,263002,56,2028,True,20.0,m_other
SOC,263002,126,2030,True,1.0,f_other
SOC,263002,134,2028,True,1.0,f_other
SOC,263002,256,2028,True,35.0,f_other
SOC,263002,265,2032,True,20.0,m_other
SOC,263002,341,2028,True,12.0,f_other
SOC,263002,421,2029,False,,none
SOC,263002,508,2029,False,,none
SOC,263002,524,2031,False,,none
SOC,263002,670,2029,False,,none
SOC,263002,675,2030,True,24.0,fsw
SOC,263002,698,2028,True,7.0,f_other
SOC,263002,747,2029,False,,none
SOC,263002,751,2028,True,30.0,f_other
SOC,263002,763,2028,False,,none
SOC,263002,764,2028,True,4.0,f_other
SOC,263002,765,2028,True,4.0,f_other
SOC,263002,772,2028,True,6.0,fsw
SOC,263002,809,2028,True,3.0,f_other
SOC,263002,873,2028,False,,none
SOC,263002,1059,2028,True,1.0,f_other
SOC,263002,1071,2029,True,29.0,f_other
SOC,263002,1124,2033,False,,none
SOC,263002,1198,2033,False,,none
SOC,263002,1210,2028,False,,none
SOC,263002,1212,2028,False,,none
SOC,263002,1316,2028,True,16.0,f_other
SOC,263002,1325,2031,True,3.0,f_other
SOC,263002,1396,2029,True,18.0,f_other
SOC,263002,1417,2028,True,1.0,f_other
SOC,263002,1513,2030,False,,none
SOC,263002,1516,2028,True,1.0,fsw
SOC,263002,1532,2028,True,1.0,f_other
SOC,263002,1536,2028,True,3.0,f_other
SOC,263002,1610,2032,False,,none
SOC,263002,1619,2037,False,,none
SOC,263002,1677,2029,False,,none
SOC,263002,1689,2033,True,1.0,f_other
SOC,263002,1712,2034,False,,none
SOC,263002,1735,2032,False,,none
SOC,263002,1748,2029,True,33.0,f_other
SOC,263002,1759,2032,False,,none
SOC,263002,1845,2029,True,24.0,f_other
SOC,263002,1846,2030,True,1.0,m_other
SOC,263002,1936,2029,True,13.0,f_other
SOC,263002,1958,2029,True,14.0,f_other
SOC,263002,1998,2037,False,,none
SOC,263002,2009,2031,True,12.0,f_other
SOC,263002,2096,2033,False,,none
SOC,263002,2134,2028,True,11.0,f_other
SOC,263002,2171,2028,False,,none
SOC,263002,2201,2033,False,,none
SOC,263002,2334,2029,False,,none
SOC,263002,2365,2030,True,5.0,f_other
SOC,263002,2436,2031,False,,none
SOC,263002,2551,2028,True,2.0,f_other
SOC,263002,2573,2033,False,,none
SOC,263002,2587,2030,True,11.0,f_other
SOC,263002,2603,2028,True,11.0,f_other
SOC,263002,2645,2029,True,1.0,f_other
SOC,263002,2729,2029,True,6.0,f_other
SOC,263002,2800,2028,False,,none
SOC,263002,2811,2028,True,3.0,m_other
SOC,263002,2835,2030,True,17.0,m_other
SOC,263002,2917,2029,False,,none
SOC,263002,2922,2031,True,5.0,f_other
SOC,263002,2958,2031,True,16.0,f_other
SOC,263002,2971,2036,False,,none
