draw_idx,hiv.beta_m2f,log_syph.beta_m2f,log_syph.rel_trans_primary,syph.rel_trans_latent_half_life,syph.time_to_undetectable,syph.p_symp_primary_f,syph.p_symp_primary_m,log_syph.rel_init_prev,syph_symp_test.rel_test,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m1_conc,structuredsexual.f1_conc,structuredsexual.m2_conc,structuredsexual.dur_sw,structuredsexual.fsw_mf_conc_mult,log_hiv_syph.rel_sus_syph_hiv,log_hiv_syph.rel_trans_syph_hiv
685,0.0447880085003234,-1.141087464680041,1.3346757896483326,0.8015369188419222,22.031714296324363,0.3357521835030368,0.8808823612974791,-2.3183776312570337,1.3364128774731994,-1.64859572976555,-3.1910055174303955,-1.165494240800221,0.8383861858034405,0.186701642625104,0.2821095134834763,2.012091849926737,8.855608655341012,0.7537958879410057,0.1011975104535785,0.5465694044323263
695,0.0194316088162386,-1.201710664453176,0.6776750402740618,0.6543093207410368,21.31084519236312,0.4422907107055349,0.5262947591261194,-1.8483461468870224,1.0931292520967164,-1.992240710897996,-1.7515493424673003,-3.844354903153059,0.6511879040734883,0.077428527604264,0.0795082846777299,3.5542863506327023,11.386632571136518,0.4860495679400657,0.5484654685942301,0.8978457593374839
710,0.0488035015393019,-1.2288047155562871,0.7077913844687745,1.6018670851030057,19.290684853063755,0.2995710993787412,0.515037784112711,-1.6949730537191123,0.6866999080116232,-3.90017297263346,-2.867589256977709,-2.293491968402232,0.6123153886729447,0.1360258796547427,0.1165063388548989,3.655944475573522,3.261225755791883,0.7733590928512895,1.0971789664068945,0.2912728633036134
716,0.0224286224375366,-1.1701142993692168,2.038001513013723,0.966471358483222,20.997315453677945,0.5375471559271578,0.5532728374384499,-1.447998951169322,0.8895286473902924,-1.2298498104702604,-2.485321179327385,-3.080671052389292,0.8600123096449548,0.2926023557451266,0.2906746653677239,5.30024521741723,12.114830124345096,0.822614302700876,0.4927543622610587,0.5337511170624032
727,0.007313794635199,-1.382138981974505,2.066570811827169,1.1019957591721043,18.81787198585501,0.4554405652119996,0.7360117248430766,-1.305797023481364,0.9467177719708676,-2.4608037047690177,-2.286917215114828,-2.989977050731758,0.8783135987995332,0.1255902891300863,0.2538126874414684,2.6750207661634406,7.3647114972545475,0.2006035765603433,0.5612930547586396,0.8436985865940307
736,0.0423736336240063,-1.451466095355646,1.81371413958718,1.4245808719511812,27.188278580320627,0.212617133973658,0.8148353545600877,-2.329683301755148,1.2659983151967726,-1.5232681784105369,-1.633505657140315,-0.6045040257992276,0.7513502333566977,0.187450047251235,0.2508743285161902,2.935016432316918,7.3488111430976,0.3915371574294344,0.1316880666467394,0.3552374396788285
753,0.0056647283070119,-1.1971082894200118,1.23096309955494,0.8972948991305112,14.573734880142553,0.4387463614623701,0.6321675902751457,-1.744096674998414,0.7926679424773562,-2.9723966393428625,-3.804946939704523,-3.424827879403283,0.7467624014594544,0.2543152990849337,0.1873678679022126,2.751744502738984,10.375616354272855,0.6042693837616481,0.8151292483086174,0.7865766628689238
768,0.0310309805790264,-1.20041768272878,0.9448047191978484,1.2752512528011417,22.582699790162906,0.5966675484271179,0.8580119877309036,-0.5738725959632212,0.5712738034227849,-2.6827293059406685,-2.4414579533219944,-2.347867938259264,0.7833513701060523,0.2243098637574263,0.1613991843009654,2.1253754497722923,4.838160397323319,0.6950789582432162,0.0756420711953175,0.389575885387747
769,0.0309580828188754,-1.1909020296328876,2.0351737677709307,1.065565302469538,26.06446276522492,0.1011539861213567,0.7979871106980757,-2.117015275421406,1.372405391671772,-3.0475270390295663,-1.6990768369929667,-2.925484926053198,0.5673240634668667,0.149887275800773,0.2427510667820005,7.519147417531506,12.103514502536708,0.8284051444568804,0.1760677420936355,0.6522912368622034
775,0.0261464870444769,-1.1812014583139612,0.2264287669364771,1.7614966330845443,18.01641866845644,0.5686550765253588,0.530677405382549,-0.6858328962432805,1.2908244592087887,-2.361815221348862,-3.9101675548606702,-0.7457623584993383,0.7751877029723488,0.2365672986629224,0.0747981561834573,2.4345453310366216,5.011121428467485,0.4590936209698895,0.4137484541760474,0.4924845686810514
