draw_idx,hiv_prev_2010_2020,trep_f_2016,nontrep_f_2016,hiv_trep_ratio_2016,fsw_prev_2019,primary_share,secondary_share,early_lat_share,pf_2035_2040_ng,pf_2035_2040_ct,pf_2035_2040_tv,ni_2030_2040_ng,ni_2030_2040_ct,ni_2030_2040_tv,mae,n_fully_extinct,gof,retention_rank
35,0.07145015730419121,0.30590148069221584,0.17021834900952582,1.5941470933255402,0.6353888648257152,0.4009552750282251,0.27461624885333,0.1244284761184438,0.0257928382044458,0.23659617965602245,0.0007695619194316007,132086.3,215530.9,1132.45,3.6969332290619725,0,3.6969332290619725,197
36,0.020386907609669002,0.3676085338401938,0.2131331628036786,1.9365935143788136,0.7311530906068718,0.5523426840812651,0.30360025760266823,0.1440570583160654,0.004938189253102401,0.22174979387382682,0.280055354992433,28973.9,214977.0,587338.45,4.65344294029771,0,4.65344294029771,281
37,0.14105652161110663,0.0688200401851438,0.028944945909447,8.08193080016627,0.1661026194372388,0.2510660140183954,0.21457595700268142,0.13435802897892263,0.0022820991762254003,0.28554771955351865,0.27102512148093005,11878.4,248167.5,498086.6,0.9862732490647573,0,0.9862732490647573,15
38,0.13620106592007702,0.1543849385585992,0.07695776901799681,3.5819923881656983,0.3567663704592824,0.3891129998104164,0.1429366674395582,0.06795033275002461,0.000996738221573,0.22786079090712544,0.2086455923775934,4438.45,200568.35,378289.05,1.7470303466021524,0,1.7470303466021524,46
39,0.12619216022022642,0.2451130446865128,0.1370157727994632,3.5543254593961544,0.5867740910298687,0.3484346970856546,0.45686930497382583,0.19469599794051823,0.033783225572070405,0.0008934048657750001,4.0759761962990136e-07,145830.85,951.2,17.4,2.9561012833421496,1,102.95610128334215,394
40,0.14620330479093802,0.2253939162584932,0.148108064011445,5.130209127555667,0.5382779430513008,0.3443663295151394,0.3096565463368398,0.1459771241480198,0.0381944264147762,0.24854691284339783,0.0,162447.85,207579.1,0.0,2.9989281107988215,1,102.99892811079881,396
41,0.1244607891051086,0.3032345382970442,0.19862715000794143,3.482978011516059,0.7631493506493504,0.3716944930858278,0.4224231776456785,0.20588232926849265,0.06726404266345021,0.005506375157442,0.0051056551777638,263346.1,5533.2,7773.45,4.229535756215171,0,4.229535756215171,245
42,0.1021809035933956,0.20018437167185663,0.13029149871542461,3.8470181841415103,0.45149427147138776,0.47804470172552166,0.21270578002637422,0.10924951824810321,0.0070982019447396,0.23393764416242263,0.3705000233704152,29233.45,222044.3,859767.35,2.670137712984596,0,2.670137712984596,106
43,0.07294145292667621,0.26460300217753546,0.1158909924629444,2.0975866205252833,0.6054142881854346,0.4511341440077844,0.2314061066888064,0.11745974930340822,0.13230255168200183,0.029439785717452805,0.1916118833783774,573269.1,28995.65,336446.4,3.581682890187012,0,3.581682890187012,191
44,0.0970452858179,0.08749828112223801,0.04182321203009261,3.5279995435339915,0.09703426604818181,0.1952567062644722,0.13717625800062683,0.0675670357349004,0.008914936624029,0.18703009233883802,0.0322333164604148,42991.05,163871.75,52777.1,0.9385718920412877,0,0.9385718920412877,10
45,0.1443439102177006,0.16955608669809702,0.077485356327567,3.1259164317611168,0.35718788021507886,0.3891770959243218,0.14136147243669742,0.0694614316389798,0.06436651033253461,0.031982496709435,0.1152580889739552,264452.45,27973.4,175093.3,1.9713867876107523,0,1.9713867876107523,63
46,0.022836344627534,0.2056979932182572,0.0630308815963556,3.1144736208098642,0.35060994499743164,0.46074058496826265,0.22192628395423603,0.1173331310775004,0.10143927788639881,0.1536233445512144,0.32670133266862467,503196.4,161296.55,775300.5,2.422952399197549,0,2.422952399197549,93
47,0.1492671890410096,0.3441451856465406,0.23133751338626443,4.143195153190358,0.7297607971987702,0.4884183063577726,0.345648789227044,0.1659329044151818,0.10744137293725922,0.0007793898056976001,0.09041100334104381,418087.2,800.4,140332.45,5.070144218289987,0,5.070144218289987,299
48,0.1355698895248954,0.149153160520859,0.08741069477608421,2.7491424493644963,0.4554474006777703,0.37281992604949366,0.1505896278237532,0.07659044612675261,0.0435619469084536,0.2425667532441452,0.028735794029109602,194752.4,213405.2,51412.65,1.89895389931365,0,1.89895389931365,55
49,0.12420211065027822,0.28557801206838,0.1727189481524408,3.915274408062654,0.7386567068135442,0.3506786710612756,0.44863447763606007,0.20068685130266264,0.08191983555252061,0.0348100691888544,0.33646254208459864,358273.25,32983.15,707914.65,3.976336307417596,0,3.976336307417596,224
50,0.1303882956162544,0.273872488875901,0.1685651623613662,3.7708886103544357,0.5688509023974136,0.620568613378446,0.24719033338638843,0.13224105323516402,0.09987867908610001,0.134979821874713,0.0791693478368584,410629.85,116812.0,128977.5,3.706938022459872,0,3.706938022459872,199
51,0.0486473844653962,0.12425760213331483,0.0482438558013202,5.42691003575692,0.1115033657442032,0.24495795592203243,0.1079911837520104,0.0470508603259566,0.14605072127098181,0.0328526122538846,0.017262472461296002,649167.9,32883.1,30312.25,2.274156619556937,0,2.274156619556937,83
52,0.051624348085144,0.36920218515989867,0.24107809427939264,2.1365376910721223,0.7527491171618602,0.44696122528768206,0.37381169566481987,0.1792270790474964,0.095491762970936,0.14416325709869363,0.1770663492763422,462903.8,143979.2,351308.9,5.2098813589137665,0,5.2098813589137665,302
53,0.1211759232703602,0.3425170897043949,0.1686469873436812,3.4355882940777462,0.6753252031689918,0.46697995032553924,0.357923565691879,0.1750964839825806,0.03862690648096741,0.14711527587246,0.37921300997372287,167180.65,131142.35,836444.1,3.811350396871163,0,3.811350396871163,208
54,0.0423653321128374,0.37774165745882665,0.19446889155650962,2.127012018498005,0.7422202306202573,0.5648139414400308,0.281265490946894,0.15392056761307363,0.088089177627854,0.00014831205095660002,0.2966678133053282,386932.5,210.25,607068.6,4.94716025078294,1,104.94716025078294,478
55,0.0328224397357292,0.4188427887836318,0.2923043145812556,1.7841635138407266,0.7058352660778555,0.4917564461303351,0.3320542296181338,0.1761893242515296,0.0098995586547448,0.00017617912142260002,0.28615854594189105,47504.9,249.4,538820.0,5.8549138295331336,1,105.85491382953313,489
56,0.09918597188363401,0.3305035941481512,0.172857176423389,2.8141185118340784,0.6752858552700325,0.5025831140728168,0.3418314067399492,0.1555854791872326,0.12809929262303602,0.17397386444975502,0.31343727676991506,606104.35,175442.75,715097.95,4.517843126320538,0,4.517843126320538,271
57,0.073619409755455,0.3148845746900754,0.12793012967696601,2.645252041453862,0.5664183331119577,0.49687973102500144,0.34274626628806465,0.1603740026869326,0.019737705974096804,0.26283280181079344,0.3081090759891162,98803.0,256655.8,676855.65,3.3157554054798064,0,3.3157554054798064,169
58,0.13839734742931922,0.20407342044147603,0.0958540514387638,3.536021963834987,0.3616044333025462,0.295168046967418,0.33006469406006345,0.1747672589725174,0.0163588729012878,0.061489420033382,0.0909007789848956,71664.8,48456.1,132828.7,2.034877207797555,0,2.034877207797555,67
59,0.1400806486908066,0.35589939457978004,0.26389914841319506,3.3181945270866215,0.7674161417500927,0.4851918648291599,0.33360500451857683,0.1812031306522622,0.08968895005172901,0.250205013220343,0.1831273690646514,406729.35,240363.6,359752.25,5.407351369031132,0,5.407351369031132,306
60,0.12088510779938462,0.276066944488689,0.1525267431057522,3.3215195236560433,0.5983317526498813,0.46008791244918223,0.36245850128870766,0.1774535862621086,0.140381045687222,0.0009612202714278002,0.299042508002257,602228.5,1535.55,610779.15,4.169232157800461,0,4.169232157800461,234
61,0.1021407230100386,0.33546109007323144,0.21308379730468943,2.6132713727772248,0.6963133448740885,0.5163555342038421,0.31983471783125583,0.163809747964901,0.032254079546214,0.23954001490780144,0.045316580836625604,149252.85,218667.25,80082.05,4.272725088449038,0,4.272725088449038,253
62,0.1285165605071534,0.28593318148619723,0.1528484797672876,3.746992137752953,0.6575456829517068,0.5324800058358095,0.303125669950201,0.16439432421398842,0.012497424783713202,0.2545416707608508,0.27619104808060163,59406.5,231955.05,548237.75,3.3319437648371997,0,3.3319437648371997,170
63,0.1320877794297422,0.19446227670795502,0.1015339252367778,3.6687116228685546,0.40879690611959607,0.49761813322745085,0.1999661664341116,0.10241570033843642,0.10477318003015261,0.23279828242654005,0.0019310545616008003,468558.8,216821.4,3741.0,2.7531594108154045,0,2.7531594108154045,115
64,0.05238531336944381,0.190735071163021,0.10076086219692079,1.7867938422514662,0.46164027370478966,0.28076533252928904,0.21699529954162422,0.10223936792908601,0.08043621178947481,0.0741390619832572,0.23596867371086402,395043.8,76503.45,477119.6,2.60330532931279,0,2.60330532931279,101
65,0.05077373044001281,0.051589854014401006,0.0269198785519806,7.041478331523895,0.05391925964921981,0.08502617801047122,0.0750785340314136,0.039895287958115005,0.0682518197769156,0.2502344353641762,0.23296146128373102,324462.15,250513.6,467371.25,1.1744373192547544,0,1.1744373192547544,23
66,0.1415448382853244,0.2966530645672946,0.15040849447218743,3.4981396108070406,0.8036813186813181,0.5562826226112405,0.2905456003572666,0.1531717770314916,0.11791327759244821,0.23674677122767682,0.06570604142490702,533020.0,223239.1,127176.6,3.962092877329005,0,3.962092877329005,221
67,0.06150558261230721,0.03655930315761101,0.0241060857210512,1.199834262266597,0.1017543859649122,0.07666824420255561,0.08603880738286782,0.03729294841457641,0.13470409134001782,0.0760623961564572,0.0,594582.65,71545.9,0.0,1.4606772885311765,1,101.46067728853117,335
68,0.1308658826313058,0.0452210002099042,0.0223378045442102,1.3018817241650804,0.134782608695652,0.1325225006081244,0.045244466066650404,0.022233033325225002,0.01169428546245,0.026884654871123605,0.252071230809221,53563.0,23510.3,429679.95,0.6624148440289429,0,0.6624148440289429,4
69,0.0993952037554074,0.3358160930808224,0.2211397080088448,3.001558694429552,0.637420289855072,0.5436698564361159,0.30413262076559866,0.1521975227982838,0.0405917270117882,0.037725991227075005,3.74630475188e-05,176614.35,34852.2,34.8,4.401192047451066,1,104.40119204745106,459
70,0.12327350439664682,0.35081759253228,0.2540977306187092,3.350577862421848,0.820256239026194,0.5254545527641439,0.31361980133020945,0.16092564590564543,0.013240770697274001,0.15415109253404383,0.0,61668.5,126324.0,0.0,4.661475314753826,1,104.66147531475383,472
71,0.12582786007192143,0.34508500765636085,0.16234926296617322,3.097422674369761,0.676224091752703,0.49657852197134006,0.33928114658400244,0.1641403314446564,0.10144429247912441,0.1763842550389056,0.30167041471536743,470583.0,173231.5,665471.7,4.225441680424603,0,4.225441680424603,244
72,0.136783210404491,0.254496159330866,0.1736136818623862,3.5704797444720353,0.5858716925162655,0.4093257977047268,0.26295273930717605,0.12772146298809622,4.9829491651246025e-06,0.06537774546564261,0.2203420901797512,178.35,53312.15,352763.25,3.310127533156397,1,103.31012753315639,414
73,0.04195712285615381,0.3588753154529116,0.1912589779696408,2.0650848364903083,0.6730067002193281,0.5104295613207412,0.32370727732216525,0.165863161357092,0.131427962246238,0.0,0.33542607768960864,596292.2,0.0,752084.55,5.183985474621078,1,105.18398547462108,482
74,0.1453320356896442,0.24531528062179503,0.1435505705475098,4.298830310226603,0.6622655122655118,0.39169979656154547,0.4123662405427412,0.1959339628957118,0.06748843621656961,0.1244427810470344,0.00037227342070207073,285043.9,104517.45,672.8,3.0867684718767743,0,3.0867684718767743,145
75,0.1449328367988934,0.046680205342595,0.014900025594902399,5.71856840264722,0.14808473080317722,0.16969799913348282,0.1620962818543462,0.0682057190121704,0.007666371355698601,0.0503192857398552,0.031026277251339402,31467.9,39321.1,42250.1,0.3929123208466874,0,0.3929123208466874,1
76,0.0765137156221326,0.12867865743987522,0.067967698073198,1.7574457260557743,0.267095238095238,0.22092994436230282,0.12064580995764582,0.0584242456800506,0.0061245511019306,0.2403818623617692,0.19871829625088283,29727.9,222772.2,378477.55,1.6421551516669535,0,1.6421551516669535,41
77,0.1199050985374418,0.20772203478231482,0.11658155155862579,3.976863633746034,0.4783958522680324,0.42012320048067364,0.2549123601554568,0.12496443936386861,0.11368956310635761,0.0108632242235418,0.34544580533565006,479490.35,11191.1,717496.25,3.170853991604698,0,3.170853991604698,154
78,0.12056588327136182,0.028069970549197805,0.020476564545692404,3.176250579738952,0.049473684210526205,0.0646766169154228,0.09320066334991702,0.04212271973466,0.0236523607473606,0.1805655729606482,0.2970677372975418,109293.75,161509.7,584468.9,0.5124757898386552,0,0.5124757898386552,3
79,0.0261222813098184,0.212632415930723,0.07562115258208421,1.3144398765083938,0.3789084421530478,0.3659328125333262,0.15660549818185282,0.07746168928482,0.13806880145059722,0.08972454501727241,0.0,639162.9,87140.65,0.0,2.9273388756851,1,102.9273388756851,391
80,0.14577925529024222,0.0,0.0,,0.0,0.0,0.0,0.0,0.09801011545158181,0.0,0.0,384383.4,0.0,0.0,1.3038865939168138,3,301.3038865939168,500
81,0.062793150240308,0.27991693481274843,0.15598618469238382,2.763612084557095,0.5154194690099598,0.5924179825064773,0.2724160303353522,0.13516598715816922,0.12403684490048242,0.23252379907301224,0.0056994436632464,590154.35,232477.05,11146.15,4.09193352186429,0,4.09193352186429,230
82,0.049193459854098405,0.05568187782844001,0.018804198995892203,3.428852267978085,0.12421052631578941,0.11518467852257182,0.057455540355677,0.027359781121751005,0.0640459302633232,0.0063121881963372015,0.35409689519125404,285905.2,7512.45,760168.3,1.1051247069650723,0,1.1051247069650723,20
83,0.1422782129453178,0.21203585558476323,0.1316309409756666,3.9990449580362304,0.5575751313009425,0.43019768173399103,0.2418332549315406,0.12796906333446761,0.10312769185064422,0.011502990313308802,0.0181431836978174,394063.6,10564.7,25363.4,3.1665649514210776,0,3.1665649514210776,152
84,0.0863419882684842,0.2226227871755512,0.15327770637000562,3.531862175293752,0.5240254567828677,0.37875180700154143,0.4272539603864316,0.19399423261202542,0.07380517570362721,0.24535397644251683,0.20542282411761983,351897.6,245322.6,418732.45,3.3149566704587414,0,3.3149566704587414,168
85,0.09773186660772401,0.34754104699129884,0.1573575315458896,2.3173038406986275,0.7196830051668757,0.4611063430415663,0.367238445287063,0.1716552116713692,0.12200613367280362,0.0389192372746448,0.0,535355.95,38404.7,0.0,4.405101738405192,1,104.4051017384052,460
86,0.1351467319165876,0.25351752151837803,0.13586453705612922,4.438525621454146,0.6810314796230286,0.43846581172073407,0.39194892455925984,0.16958526372000482,0.027048817334755403,0.0727879470884592,0.151465620236011,123821.3,63386.75,245306.65,2.7180762837077115,0,2.7180762837077115,110
87,0.05442699638418021,0.3677071520800794,0.16815522287031842,2.06419361298967,0.7857275193595372,0.513656405013268,0.32709540151635225,0.15924819347037783,0.09081493425226861,0.007996231520528,0.14570730056094242,405614.3,9404.7,255869.9,4.474176418654115,0,4.474176418654115,268
88,0.0910852625287796,0.4240701711638787,0.266181246189344,2.373811811582362,0.7567179719015159,0.4812420494500886,0.34269394260594743,0.1760640079439622,0.0013563514415696001,0.04577863977462661,0.31260571088306366,7457.35,39890.95,582866.65,5.490852199810567,0,5.490852199810567,309
89,0.1309624836816082,0.0887245897075236,0.05927738820239921,4.704343517898487,0.2581168831168828,0.15584981017339503,0.1672892522463,0.07686093758030461,0.014016940509745002,0.11677505643638822,0.11579362152950601,68483.5,93395.95,168845.25,0.9818039151143824,0,0.9818039151143824,13
90,0.10221648851310361,0.10873691907767861,0.04946031700072,1.660232076078651,0.25467767295597465,0.15591966962373802,0.17048137044967882,0.0735989599265828,0.0787967979961114,0.089322114099513,0.0,326308.0,76749.95,0.0,1.5084863017319576,1,101.50848630173196,339
91,0.0399720243242472,0.34164041426314984,0.19262857636948863,2.029858373495177,0.7132962259381548,0.5145953274644969,0.31916175411782477,0.16624291841767702,0.032858575550519804,0.19036643855563562,0.3272232029886734,162404.35,189262.7,747986.85,4.215032594818245,0,4.215032594818245,242
92,0.0916976571237906,0.32473936777500484,0.2023337756469512,2.5264331288072865,0.7208465176863901,0.49362716174913884,0.33931869230528383,0.1670541459455756,0.0109450480769802,0.0959689638861364,0.0,53683.35,79132.3,13.05,3.9509913511463357,1,103.95099135114634,445
93,0.0715099080298132,0.31881380937684145,0.1385891753367816,2.7730005636017863,0.6333564237594485,0.562853617906691,0.28960658894955643,0.1475397931437512,0.041756342909799,0.0270826506931706,0.27066208024465566,180284.3,24816.75,483379.25,3.475659234221215,0,3.475659234221215,180
94,0.1434152685088414,0.1523683044663522,0.10769803948961701,3.430288781352597,0.41995412844036667,0.3405516710841378,0.1712638274803492,0.08818450143551221,0.04492382644239461,0.1378390791859054,0.1491298750224586,195187.4,114642.8,234524.45,1.9553517699445702,0,1.9553517699445702,61
95,0.1302762297100452,0.2618609776328744,0.11502797812791081,4.093324656051991,0.7072533286818998,0.5645227337202142,0.29075776962904626,0.14471949665073822,0.009868140352150001,0.15375105267409261,0.0,47500.55,120484.85,0.0,2.5450816039043245,1,102.54508160390432,368
96,0.0159802210767262,0.4059562560659142,0.2184401562166908,1.7405649480906944,0.6818417387261003,0.5331440113558659,0.30464864964247146,0.16217228817796664,0.025789094979474004,0.1898662203532486,0.0014360971213850003,123180.4,172091.8,2341.75,4.795229176857616,0,4.795229176857616,289
97,0.13636694043107062,0.1934632369072392,0.142269451097498,2.5138367315912182,0.4860081267777324,0.29655588120163023,0.2035284313779532,0.09991568742041561,0.0871558134838482,0.24512808790716742,0.31340623543734103,404719.65,240750.75,701844.95,3.220059350420064,0,3.220059350420064,162
98,0.14927008939022182,0.2130941556486614,0.11785933618265301,6.29816553604289,0.3426197594606214,0.5377783215084687,0.29832284235528544,0.1638988361362448,0.024738612160779,0.11683133837969022,0.004481572365609801,104649.4,92389.65,7289.15,2.302193447515662,0,2.302193447515662,84
99,0.1052561041915718,0.2978147570509524,0.1965639142144788,2.9979205219207836,0.6406284420919328,0.48882636437743476,0.338772301899732,0.172401333722832,0.0445494823877084,0.11188526501801122,0.0,193116.8,97875.0,0.0,3.8171384522066085,1,103.8171384522066,440
100,0.10253941182780861,0.23066503418665402,0.170942391024017,2.7473934581903956,0.554419332664093,0.43236424984816485,0.24101446689872139,0.1266212832531128,0.0818498207025716,0.1451159828687,0.0,352587.8,129505.3,24.65,3.441835990154838,1,103.44183599015484,417
101,0.1330559929414766,0.1683109549157164,0.11401130279542979,5.222362055591046,0.4263903659932467,0.29981506934835667,0.4772102632042648,0.22297466744737743,0.134622996995786,0.0229624011304986,0.22730705023591824,585553.5,24529.65,433608.0,3.019683901583025,0,3.019683901583025,140
102,0.0332018716291238,0.36913492691161903,0.1937086612025022,2.0477429106080587,0.667161885856755,0.45645021572291905,0.36619785486821144,0.1773519294088684,0.13331287555334662,0.2032016729583642,0.0,627857.25,198458.6,0.0,5.130800047500224,1,105.13080004750023,481
103,0.1239827011088032,0.2892768776345398,0.19753340838735262,3.4674632844399684,0.5985295038508821,0.3796466389181986,0.2848830722554516,0.13547028882634843,0.1022132416584018,0.261870082509122,0.16445184989822542,449555.1,247525.15,295762.3,4.384940482861149,0,4.384940482861149,263
104,0.0533263461945796,0.3492572704924476,0.21451035062067364,2.2361044248267996,0.6814982728842829,0.4846632771738526,0.33959111966499483,0.1757456031611512,0.068128613817018,0.0853061427427064,0.0424647731902612,294277.5,77986.8,66811.65,4.572506253561184,0,4.572506253561184,273
105,0.06106609379293321,0.3467894503837574,0.19015715096136301,2.5046262542064874,0.6647597846695203,0.44981361094352784,0.3696666024598822,0.1805197865965884,0.16650989395770982,0.0,0.1846800308006144,746754.35,0.0,331164.05,5.2350018726660466,1,105.23500187266605,484
106,0.0218332046719958,0.4084411770040003,0.22491777810556224,1.7422160448131112,0.7212227470518628,0.4979857884126896,0.33334722527427385,0.1686669863130354,0.1137480515955632,0.0,0.3684369845071144,517329.55,0.0,855674.0,5.775254201053592,1,105.7752542010536,488
107,0.1232687477935928,0.1861909991163026,0.12782471275101182,3.9948346604379807,0.5455977494501638,0.5101075386343981,0.18951410849831501,0.1003783528672862,0.08997447446877241,0.16478214212806203,0.35525255519741006,425105.2,161428.5,831789.6,2.8647508042160794,0,2.8647508042160794,124
108,0.0316533511620102,0.2050921382079424,0.0994274272943884,2.2334178614893627,0.4283911994903528,0.30063035518045045,0.1979825050980128,0.10138713972153601,0.0008197976143916001,0.2021334731424838,0.12564063010914062,5064.85,184595.15,222696.8,2.344949648831536,0,2.344949648831536,90
109,0.135929850176539,0.25535089485598406,0.14605797979449262,4.809561837220499,0.6519803883282934,0.525764931651488,0.3105159127981924,0.16371915555031782,0.0,0.257444219349144,0.3560910251500144,317.55,224365.75,755059.95,3.230317802359245,1,103.23031780235925,409
110,0.1301709532895584,0.19293827587415982,0.12150829243518099,3.9327835233715214,0.4849868671154038,0.4921371296572904,0.2038678671827312,0.1039950031599776,0.128262853205723,0.0466238482205784,0.0,535208.05,42096.4,0.0,3.103329048587561,1,103.10332904858757,403
111,0.11770483006616841,0.17350066372841902,0.060628517432677595,3.6654314507432844,0.2892574379105838,0.35859261166070866,0.16199139146570302,0.0794159968735874,0.04049763169842201,0.0,0.3819466653307336,180519.2,0.0,852511.55,1.881481159645479,1,101.88148115964547,347
112,0.0858586667086556,0.31640610543569303,0.21861563924908642,2.751085009166053,0.6828014008082668,0.5261799569255214,0.3157976392432754,0.1580224038312022,0.1008496302083314,0.16081671464301922,0.34307523291815045,467136.35,156283.9,784966.2,4.753354050375015,0,4.753354050375015,287
113,0.0656860596607252,0.31821008309639864,0.16497818434184722,2.536783703591367,0.6119189084104881,0.5653190059674874,0.2870934778725918,0.1475875161599196,0.012866967509157801,0.174456999048021,0.18585263756497544,72465.2,159953.85,335818.55,3.527324456366252,0,3.527324456366252,184
114,0.0653038780195526,0.1099603690884988,0.0405203457231698,3.029006494688454,0.17849278272127042,0.1887935100852816,0.1433406083777454,0.0678658815369722,0.10297844367584322,0.013523239090932001,0.010960094176603201,437794.15,12926.75,18486.05,1.758543563223174,0,1.758543563223174,47
115,0.125609305044846,0.19445431329709043,0.1259285014241318,4.371809108456041,0.6578235952609338,0.39950046642714043,0.414176895823063,0.18632263774979543,0.024804764344288,0.101176503662099,0.19314239761206523,112511.3,85767.5,324817.4,2.2611964591475937,0,2.2611964591475937,80
116,0.1275018413526708,0.11938718938891321,0.058118697865585614,4.1031486588147414,0.24990162403708266,0.2142279114973132,0.12203658900707862,0.06373549949560761,0.07174837566431261,0.0060044262958464005,0.0,278972.75,5148.95,0.0,1.708905803318648,1,101.70890580331864,343
117,0.11537922356833322,0.3563148300618354,0.1707968476148102,3.0675918293420033,0.6867686171635334,0.5029924383038963,0.3317551793297788,0.1652523823663232,0.1406459450984096,0.05692695155259301,0.0473079703063846,615469.9,53277.35,80849.1,4.631431328706891,0,4.631431328706891,279
118,0.1274522655676466,0.1821391017104954,0.0972024679361578,3.9795128464604868,0.39115605628704564,0.242377507453359,0.24546830017152024,0.11215419237512021,0.0222664616484432,0.06761746458293741,0.18211684257812683,97339.95,56393.4,285477.45,1.9500175356485776,0,1.9500175356485776,60
119,0.038537655411642,0.22234343517810623,0.087854972195109,1.5524087920019016,0.3956081186789421,0.264597582287292,0.230274139235568,0.1051282784771392,0.1259801442033146,0.0744530007597892,0.36370331848391785,599917.2,77076.2,876707.7,3.135604672461278,0,3.135604672461278,148
120,0.1268276695204846,0.3163401461636938,0.17948833494334743,3.6713065215398304,0.6604792969796223,0.5837336770201939,0.2714292648290366,0.14483705815076822,0.11785867127710022,0.2039532911995336,0.11444155293682001,528655.5,193606.9,212277.1,4.320785817584434,0,4.320785817584434,257
121,0.14029926570865162,0.3093145367574364,0.152559096654991,4.6890997052228,0.6786054812184016,0.4423939019758983,0.37255756521766603,0.1850485328064342,0.0877191758207424,0.0779055742632302,0.0,337165.6,62118.0,0.0,3.7224844455725896,1,103.72248444557259,433
122,0.10555928802335342,0.2549164647712036,0.1404375410805648,2.6893426728333316,0.5121734903202491,0.3944223915245596,0.26657890221123903,0.1389987062642004,0.07482507781545641,0.265796958706215,0.077833945666125,324095.3,242921.4,127950.9,3.3337359572612852,0,3.3337359572612852,171
123,0.056178396726981605,0.07036943233204221,0.043257170623404805,1.0175291612794706,0.150442477876106,0.10476190476190461,0.06152683295540421,0.0337112622826908,0.023111035831954403,0.0028006549557246002,0.0167512047839348,102385.95,2978.3,24400.6,1.1404425766729633,0,1.1404425766729633,22
124,0.049406157576505405,0.14161904817995602,0.062283723336531205,1.997993545413613,0.2015584415584414,0.19219334676427083,0.14004153906481923,0.0677651141709094,0.09407134111712401,0.0084793949037648,0.32137533284885,409841.05,10706.8,673601.85,2.2654465380701914,0,2.2654465380701914,82
125,0.0393720390369102,0.3581603148194468,0.252959115329063,2.215036869542646,0.7547028241478124,0.5739064462121901,0.27289502398909643,0.1531985297987124,0.0070672554816188,0.084922842314331,0.00032064345032857316,31966.7,70354.0,459.65,4.849286474022939,1,104.84928647402293,474
126,0.1441453881333396,0.31030194477691986,0.1778836632866636,3.897993634680193,0.712487136275702,0.5769534062374766,0.27499850444078844,0.1480480893217338,0.012168411998637,0.17048609774446102,0.0,53522.4,134555.65,0.0,3.5699060246148053,1,103.56990602461481,425
127,0.015497051535273202,0.32123796344743705,0.1491116772665506,2.0389135422843987,0.6066048903204072,0.57512710218297,0.2811439465472888,0.1437289512697398,0.011241444864087001,0.0181929181851302,3.654970760233918e-07,57299.65,17756.7,0.0,3.588294306414739,1,103.58829430641474,426
128,0.0384738443196374,0.1495870593785646,0.07926883385513242,7.058109812116579,0.28388536528071384,0.19628997577955862,0.13726348839625563,0.066446535824185,0.1159045930723058,0.0236465106871746,0.0,493243.6,22825.9,0.0,2.5815871899365654,1,102.58158718993657,372
129,0.03884941395171541,0.2483021857401868,0.0876421323675832,2.539430770772543,0.48828021066827,0.5267694553118633,0.30716839024749165,0.16606215444064382,0.138771062017006,0.0271028233420324,0.1112676102747328,626990.15,29137.75,204444.2,3.2149420925109875,0,3.2149420925109875,159
130,0.0394431932309216,0.2899123060100958,0.15197226960643523,2.352536863521409,0.5954629738284123,0.5988765414757591,0.2681264702745094,0.13299698824973022,0.0817900055644422,0.0,0.20429595558089203,363571.55,0.0,368236.2,3.8302503476960834,1,103.83025034769608,441
131,0.11255202662655202,0.27578063759451804,0.18855688292405443,3.56925199073702,0.6783486405147359,0.6063363845420107,0.2656190645740488,0.1280445508839394,0.16426927004465702,0.0373086090472894,0.0526066902752436,683347.3,36051.35,85890.75,4.601941294448818,0,4.601941294448818,276
132,0.13556773372137781,0.1229814482581452,0.09139361872831721,2.3810536345300193,0.347535505430242,0.141196506275398,0.1785581867874994,0.08024530693710201,0.07206520579458361,0.2631012489212196,0.00031225059622120004,308793.45,233457.25,672.8,2.1552656063262567,0,2.1552656063262567,74
133,0.1313560806761122,0.3595996412469972,0.227568875426714,3.4205913177016454,0.6219092139677874,0.4078512420155036,0.4059093526907662,0.18623940529372882,0.07918143461927121,0.18914534772822902,6.35901482254e-05,333884.25,167050.15,82.65,4.853380359501222,1,104.85338035950122,475
134,0.1282464743667604,0.1596386286330966,0.08910593362193941,3.134783548806914,0.3107691792839348,0.270753291616377,0.2230370507504306,0.10620965763319161,0.1557507268368262,0.0796909898180332,0.19473765600006082,648209.45,71150.05,337867.4,2.7440530568154435,0,2.7440530568154435,113
135,0.14514416106118283,0.33181943214917287,0.20996116582402102,3.905858350732739,0.6978005575664141,0.48781141264165856,0.3431987734587286,0.1689898138996116,0.1311894825505298,0.199253355519967,0.0,580240.7,180709.15,0.0,4.921369851645203,1,104.92136985164521,477
136,0.12193127994857782,0.3196220609444426,0.162651173797908,3.2759796942582127,0.7432894736842103,0.383547554570124,0.4234291283394656,0.19302331709040882,0.0147282122709988,0.24154613496895022,0.1927290937978418,72755.2,216683.65,352374.65,3.575463669457543,0,3.575463669457543,190
137,0.11368037504611421,0.3831620522539366,0.21528338824414,2.809512015496204,0.77391931323885,0.5393260573934506,0.30688045812105463,0.1537934844854934,0.043282330171013204,0.21946791376485542,0.003710426558746001,200829.35,193927.35,5917.45,4.6373483573219865,0,4.6373483573219865,280
