hiv_prev_2000_2010,hiv_prev_2010_2020,ng_prev_2005_2015,ct_prev_f2530,tv_prev_2005_2015,syph_prev_f_2016,syph_prev_m_2016,syph_seroprev_f_2016,syph_seroprev_m_2016,syph_anc_2000_2015,syph_prev_hivpos_2016,syph_prev_hivneg_2016,seed,draw_idx
0.17780341197159857,0.13928202894104172,0.012958670128124147,0.1016548463356974,0.08386891876910332,0.03934340802501303,0.03671649619722004,0.04273058884835852,0.03960136375557304,0.051701073360804886,0.12419354838709677,0.009863724853990915,69000,69
0.10488311670501534,0.07638586277928795,0.010634383997761026,0.18922155688622755,0.12476347195798722,0.00024721878862793575,0.0005252100840336134,0.00024721878862793575,0.0005252100840336134,0.0011954737112450187,0.014084507042253521,0.00033193184332816993,70000,70
0.09437003643118844,0.07301008757586708,0.04245099908918867,0.22921615201900236,0.06627131253358413,0.008103317295517852,0.007008086253369272,0.008863003291972652,0.008086253369272238,0.011304901065625749,0.07282282282282282,0.0039503386004514675,71000,71
0.11711207412263416,0.09022272537343652,0.007246579589857333,0.17049576783555018,0.1389911875626633,0.2563345633456335,0.23275188752928924,0.26691266912669126,0.24446758656599843,0.20807967372231626,0.44925816023738874,0.15453092901164117,72000,72
0.15027994977206482,0.11681214867987895,0.024442580804911677,0.11264367816091954,0.16019156086442488,0.007864028411973617,0.008374771002355404,0.00837138508371385,0.009159905783826224,0.013674192256690334,0.048525214081826834,0.0030314053595246757,73000,73
0.17441569486439815,0.13642230971867633,0.011469354820397407,0.09806295399515738,0.11026517725618133,0.0015479876160990713,0.0007995735607675906,0.0015479876160990713,0.0007995735607675906,0.004871075502436823,0.03119935170178282,0.000506393214330928,74000,74
0.08785876448083094,0.0642578092635194,0.03203117540412849,0.03444316877152698,0.1081836146566206,0.003182374541003672,0.0028660760812923396,0.0036719706242350062,0.004429390307451798,0.008303839629140742,0.0798004987531172,0.0014092140921409214,75000,75
0.11940491966923551,0.08990799549544587,0.03161026646709049,0.08384710234278668,0.06600624380723859,0.014091470951792336,0.009001853322742918,0.015327564894932014,0.010590415673815197,0.021111648099083932,0.1056422569027611,0.0052171940569354655,76000,76
0.19026160902707537,0.15342777491368492,0.022647075367018807,0.18531889290012032,0.17266820538723945,0.0152218782249742,0.013059701492537313,0.017027863777089782,0.013859275053304905,0.01951464657287372,0.058101768314687836,0.0030662578322890282,77000,77
0.14781772972961787,0.11562096540120384,0.020052357631270924,0.04294478527607362,0.05900238625290968,0.01995510102269893,0.014069551367135651,0.02269892741332003,0.014865941067162198,0.02407229847329489,0.07350187265917603,0.005016123253314225,78000,78
0.17323143985766792,0.13799579078384208,0.0,0.11481481481481481,0.12735116061680074,0.007354872603099553,0.0056134723336006415,0.007880220646178092,0.005880780539962577,0.009847268686699126,0.040246406570841886,0.0011689829848032212,79000,79
0.18031847054575753,0.1420725546455796,0.026370101663980808,0.10656753407682776,0.06660712339475622,0.003627882871210158,0.0016478989288656962,0.003627882871210158,0.0016478989288656962,0.007029485556688395,0.038080126933756446,0.0011918951132300357,80000,80
0.17782279888438063,0.14317936831679118,0.0,0.0246189917936694,0.07663396301349211,0.0023273855702094647,0.0019151846785225718,0.0023273855702094647,0.0019151846785225718,0.0035115384329821933,0.019914096056228035,0.0006612881893929374,81000,81
0.1996935088804196,0.1667304730245198,0.013673534079873538,0.09003601440576231,0.05724736372544124,0.0,0.0,0.0,0.0,0.0001438977214657015,0.0016891891891891893,0.0,82000,82
0.16711012941830766,0.13452987905420752,0.021734075394545232,0.11771844660194175,0.1513906144503546,0.004698512137823023,0.0021304926764314247,0.004698512137823023,0.002663115845539281,0.006943650453078328,0.038525963149078725,0.0014245014245014246,83000,83
0.11474334929242076,0.08931903329288908,0.018879993298342217,0.11925465838509317,0.13988796346961005,0.0014914243102162564,0.0005213764337851929,0.0014914243102162564,0.0005213764337851929,0.004874576233790393,0.033775633293124246,0.0006775832862789384,84000,84
0.17972903655584738,0.15161503410064406,0.028213985481678288,0.10426540284360189,0.18130283972653896,0.000757193336698637,0.00027427317608337906,0.000757193336698637,0.00027427317608337906,0.0029874221924839246,0.012621709340064912,0.0001328550551348479,85000,85
0.0787941131510426,0.05995181711278151,0.007058438623843735,0.07953216374269007,0.06307584070190785,0.001998001998001998,0.0007982969664715274,0.0024975024975024975,0.0007982969664715274,0.003798846386675965,0.051677243880326386,0.0008748906386701663,86000,86
0.16173146708850722,0.13166556369009194,0.010524576840569726,0.16887816646562123,0.0675696904893667,0.0010392309690828788,0.0005242463958060288,0.001558846453624318,0.0007863695937090433,0.0030968297451185295,0.017728999577880964,0.0003821656050955414,87000,87
0.09964777294843064,0.07425024377240469,0.005989157059890866,0.17417061611374407,0.08973193609398557,0.0024437927663734115,0.0010370754472387865,0.0024437927663734115,0.00155561317085818,0.0057097571744691294,0.05595408895265423,0.0010889687465969727,88000,88
0.11403205105315628,0.08450184960759037,0.022667204116133086,0.13997627520759193,0.11192768523197454,0.03906836964688205,0.03110047846889952,0.042324067117455545,0.03482190324295587,0.048158822388006485,0.16481360366252454,0.01515847496554892,89000,89
0.09217088594072856,0.06879555722931953,0.00713728834490901,0.19586374695863748,0.07788558130744958,0.12106598984771573,0.10842105263157895,0.12766497461928933,0.1163157894736842,0.11611419984700638,0.32984714400643605,0.06828511251524222,90000,90
